"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Surface Electromyographic Signals Using Dry Electrodes","P. Laferriere; E. D. Lemaire; A. D. C. Chan","Institute of Rehabilitation Research and Development, Rehabilitation Centre (Ottawa Hospital), Ottawa, ONT, Canada; Institute of Rehabilitation Research and Development, Rehabilitation Centre (Ottawa Hospital), Ottawa, ONT, Canada; Department of Systems and Computer Engineering, Carleton University, Ottawa, ONT, Canada",IEEE Transactions on Instrumentation and Measurement,"12 Sep 2011","2011","60","10","3259","3268","For many electromyography (EMG) applications, a suitable dry electrode would simplify practical implementation of an EMG recording system. Wearable mobility monitoring is an example of such a system. Therefore, surface EMG signals, from Fraunhofer Institute for Biomedical Engineering (IBMT) flexible dry electrodes and Orbital Research electrodes, were compared to signals from conventional Ag/AgCl electrodes. EMG measurements were performed on the right tibialis anterior for a range of different activities, such as light twitches, isometric contractions, jumping, and walking. Signal feature comparisons, skin preparation effects (i.e., cleaning with isopropyl alcohol), and impedance-noise analyses were performed. Results showed that both dry electrodes had comparable sensitivity to the standard Ag/AgCl electrodes for detecting small unloaded muscle contractions and large loaded contractions. Results also showed that noise content and impedance are weakly correlated and skin preparation methods did not have a positive effect on skin/electrode impedance.","1557-9662","","10.1109/TIM.2011.2164279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6007144","Electrodes;electromyography (EMG);myoelectric signal;noise;skin preparation","Electrodes;Impedance;Skin;Noise;Extraterrestrial measurements;Legged locomotion;Electromyography","","108","","21","IEEE","1 Sep 2011","Oct. 2011","","IEEE","IEEE Journals"
"The Effects of Electrode Size and Orientation on the Sensitivity of Myoelectric Pattern Recognition Systems to Electrode Shift","A. J. Young; L. J. Hargrove; T. A. Kuiken","Department of Biomedical Engineering, Northwestern University, Chicago, IL, USA; Department of Physical Medicine and Rehabilitation, Northwestern University, Chicago, IL, USA; Departments of Physical Medicine and Rehabilitation and Biomedical Engineering, Northwestern University, Chicago, IL, USA",IEEE Transactions on Biomedical Engineering,"18 Aug 2011","2011","58","9","2537","2544","Myoelectric pattern recognition systems for prosthesis control are often studied in controlled laboratory settings, but obstacles remain to be addressed before they are clinically viable. One important obstacle is the difficulty of maintaining system usability with socket misalignment. Misalignment inevitably occurs during prosthesis donning and doffing, producing a shift in electrode contact locations. We investigated how the size of the electrode detection surface and the placement of electrode poles (electrode orientation) affected system robustness with electrode shift. Electrodes oriented parallel to muscle fibers outperformed electrodes oriented perpendicular to muscle fibers in both shift and no-shift conditions (p <; 0.01). Another finding was the significant difference (p <; 0.01) in performance for the direction of electrode shift. Shifts perpendicular to the muscle fibers reduced classification accuracy and real-time controllability much more than shifts parallel to the muscle fibers. Increasing the size of the electrode detection surface was found to help reduce classification accuracy sensitivity to electrode shifts in a direction perpendicular to the muscle fibers but did not improve the real-time controllability of the pattern recognition system. One clinically important result was that a combination of longitudinal and transverse electrodes yielded high controllability with and without electrode shift using only four physical electrode pole locations.","1558-2531","","10.1109/TBME.2011.2159216","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5872014","Electrode shift;electromyography (EMG);pattern recognition;virtual reality prosthesis control","Electrodes;Muscles;Electromyography;Pattern recognition;Controllability;Materials;Accuracy","Adult;Artificial Limbs;Electrodes;Electromyography;Electromyography;Female;Humans;Male;Models, Biological;Muscle Fibers, Skeletal;Pattern Recognition, Automated;Sensitivity and Specificity;Signal Processing, Computer-Assisted","251","2","37","IEEE","9 Jun 2011","Sept. 2011","","IEEE","IEEE Journals"
"Analysis of EMG and Acceleration Signals for Quantifying the Effects of Deep Brain Stimulation in Parkinson’s Disease","S. M. Rissanen; M. Kankaanpaä; M. P. Tarvainen; V. Novak; P. Novak; K. Hu; B. Manor; O. Airaksinen; P. A. Karjalainen","Department of Applied Physics, University of Eastern Finland, Kuopio, Finland; Department of Physical Medicine and Rehabilitation, Tampere University Hospital, Finland; Department of Applied Physics, University of Eastern Finland, Kuopio, Finland; Division of Gerontology, Harvard Medical School, Boston, MA, USA; Department of Neurology, University of Massachusetts, Worcester, MA, USA; Division of Sleep Medicine, Brigham and Womens Hospital, Harvard Medical School, Boston, MA, USA; Division of Gerontology, Harvard Medical School, Boston, MA, USA; Department of Physical and Rehabilitation Medicine, Kuopio University Hospital, Kuopio, Finland; Department of Applied Physics, University of Eastern Finland, Kuopio, Finland",IEEE Transactions on Biomedical Engineering,"18 Aug 2011","2011","58","9","2545","2553","Deep brain stimulation (DBS) is effective in reducing motor symptoms in Parkinson’s disease (PD). However, objective methods for quantifying its efficacy are lacking. We present a principal component (PC)-based tracking method for quantifying the effects of DBS in PD by using electromyography (EMG) and acceleration measurements. Ten parameters capturing PD characteristic signal features were initially extracted from isometric EMG and acceleration recordings. Using a PC approach, the original parameters were transformed into a smaller number of PCs. Finally, the effects of DBS were quantified by examining the PCs in a low-dimensional feature space. The EMG and acceleration data from 13 PD patients with DBS ON and OFF, and 13 healthy age-matched controls were used for analysis. Clinical evaluation of patients showed that their motor symptoms were effectively reduced with DBS. The analysis results showed that the signal characteristics of 12 patients were more similar to those of the healthy controls with DBS ON than with DBS OFF. These observations indicate that the PC-based tracking method can be used to objectively quantify the effects of DBS on the neuromuscular function of PD patients. Further studies are suggested to estimate the clinical sensitivity of the method to different types of PD.","1558-2531","","10.1109/TBME.2011.2159380","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5873132","Deep brain stimulation (DBS);nonlinear methods;Parkinson’s disease (PD);principal components (PCs);surface electromyography (EMG)","Satellite broadcasting;Electromyography;Acceleration;Medical diagnostic imaging;Feature extraction;Accelerometers;Elbow","Acceleration;Aged;Aged, 80 and over;Case-Control Studies;Deep Brain Stimulation;Electromyography;Female;Humans;Male;Middle Aged;Nonlinear Dynamics;Parkinson Disease;Parkinson Disease;Principal Component Analysis;Signal Processing, Computer-Assisted","33","","26","IEEE","13 Jun 2011","Sept. 2011","","IEEE","IEEE Journals"
"Online Myoelectric Control of a Dexterous Hand Prosthesis by Transradial Amputees","C. Cipriani; C. Antfolk; M. Controzzi; G. Lundborg; B. Rosen; M. C. Carrozza; F. Sebelius","The BioRobotics Institute (formerly ARTS and CRIM Laboratories), Scuola Superiore Sant'' Anna, Pontedera, Italy; Department of Measurement Technology and Industrial Electrical Engineering, Lund University, Lund, Sweden; The BioRobotics Institute (formerly ARTS and CRIM Laboratories), Scuola Superiore Sant'' Anna, Pontedera, Italy; Department of Hand Surgery, Skåne University Hospital, Malmo, Sweden; Department of Hand Surgery, Skåne University Hospital, Malmo, Sweden; The BioRobotics Institute (formerly ARTS and CRIM Laboratories), Scuola Superiore Sant'' Anna, Pontedera, Italy; Department of Measurement Technology and Industrial Electrical Engineering, Lund University, Lund, Sweden",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Jun 2011","2011","19","3","260","270","A real-time pattern recognition algorithm based on k-nearest neighbors and lazy learning was used to classify, voluntary electromyography (EMG) signals and to simultaneously control movements of a dexterous artificial hand. EMG signals were superficially recorded by eight pairs of electrodes from the stumps of five transradial amputees and forearms of five able-bodied participants and used online to control a robot hand. Seven finger movements (not involving the wrist) were investigated in this study. The first objective was to understand whether and to which extent it is possible to control continuously and in real-time, the finger postures of a prosthetic hand, using superficial EMG, and a practical classifier, also taking advantage of the direct visual feedback of the moving hand. The second objective was to calculate statistical differences in the performance between participants and groups, thereby assessing the general applicability of the proposed method. The average accuracy of the classifier was 79% for amputees and 89% for able-bodied participants. Statistical analysis of the data revealed a difference in control accuracy based on the aetiology of amputation, type of prostheses regularly used and also between able-bodied participants and amputees. These results are encouraging for the development of noninvasive EMG interfaces for the control of dexterous prostheses.","1558-0210","","10.1109/TNSRE.2011.2108667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5704586","Dexterous prosthesis;electromyography (EMG);pattern recognition;real-time control;transradial amputation","Electromyography;Fingers;Real time systems;Pattern recognition;Robots;Accuracy;Classification algorithms","Adult;Algorithms;Amputation;Artificial Intelligence;Artificial Limbs;Computer Systems;Electromyography;Electromyography;Electromyography;Feedback, Psychological;Female;Fingers;Hand;Humans;Male;Middle Aged;Movement;Photic Stimulation;Prosthesis Design;Psychomotor Performance;Robotics;Young Adult","208","","36","IEEE","31 Jan 2011","June 2011","","IEEE","IEEE Journals"
"Simultaneous and Proportional Force Estimation for Multifunction Myoelectric Prostheses Using Mirrored Bilateral Training","J. L. G. Nielsen; S. Holmgaard; N. Jiang; K. B. Englehart; D. Farina; P. A. Parker","Center of Sensory-Motor Interaction (SMI), Department of Health Science and Technology (HST), University of Aalborg, Aalborg, Denmark; Center of Sensory-Motor Interaction (SMI), Department of Health Science and Technology (HST), University of Aalborg, Aalborg, Denmark; Center of Sensory-Motor Interaction (SMI), Department of Health Science and Technology (HST), University of Aalborg, Aalborg, Denmark; Inst. of Biomedical Engineering, Department of Electrical and Computer Engineering, University of New Brunswick, Fredericton, Canada; Center of Sensory-Motor Interaction (SMI), Department of Health Science and Technology (HST), University of Aalborg, Aalborg, Denmark; Inst. of Biomedical Engineering, Department of Electrical and Computer Engineering, University of New Brunswick, Fredericton, Canada",IEEE Transactions on Biomedical Engineering,"22 Feb 2011","2011","58","3","681","688","This study presents a novel method for associating features of the surface electromyogram (EMG) recorded from one upper limb to the force produced by the contralateral limb. Bilateral-mirrored contractions from ten able-bodied subjects were recorded along with isometric forces in multiple degrees of freedom (DOF) from the right wrist. An artificial neural network was trained to provide force estimation. Combinations of processing parameters were evaluated and an estimation algorithm allowing high accuracy from relatively short signal epochs (100 ms) was proposed. The estimation performance when using surface EMG from the contralateral limb was 0.90 0.02 for the able-bodied subjects. In comparison, the estimation performance for one subject with congenital malformation of the left forearm was 0.72 which, albeit lower than for able-bodied subjects, is still comparable to or better than previously reported results. The proposed method requires only the measured forces from one limb, such as in the case of unilateral amputees and has thus the potential to be used in clinical settings for intuitive, simultaneous control of multiple DOFs in myoelectric prostheses.","1558-2531","","10.1109/TBME.2010.2068298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5551179","Electromyography (EMG);mirrored bilateral training;multilayer perceptron;myoelectric control;upper limb prosthesis","Force;Electromyography;Estimation;Wrist;Training;Neurons","Adult;Algorithms;Artificial Limbs;Biomechanics;Electromyography;Female;Humans;Male;Neural Networks (Computer);Signal Processing, Computer-Assisted","222","2","18","IEEE","19 Aug 2010","March 2011","","IEEE","IEEE Journals"
"Subject-Specific Myoelectric Pattern Classification of Functional Hand Movements for Stroke Survivors","S. W. Lee; K. M. Wilson; B. A. Lock; D. G. Kamper","Department of Biomedical Engineering, Catholic University of America, Washington D.C., DC, USA; Department of Bioengineering, University of Pittsburgh, Pittsburgh, PA, USA; Center of Bionic Medicine, Rehabilitation Institute of Chicago, Chicago, IL, USA; Department of Biomedical Engineering, Illinois Institute of Technology, Chicago, IL, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"10 Oct 2011","2011","19","5","558","566","In this study, we developed a robust subject-specific electromyography (EMG) pattern classification technique to discriminate intended manual tasks from muscle activation patterns of stroke survivors. These classifications will enable volitional control of assistive devices, thereby improving their functionality. Twenty subjects with chronic hemiparesis participated in the study. Subjects were instructed to perform six functional tasks while their muscle activation patterns were recorded by ten surface electrodes placed on the forearm and hand of the impaired limb. In order to identify intended functional tasks, a pattern classifier using linear discriminant analysis was applied to the EMG feature vectors. The classification accuracy was mainly affected by the impairment level of the subject. Mean classification accuracy was 71.3% for moderately impaired subjects (Chedoke Stage of Hand 4 and 5), and 37.9% for severely impaired subjects (Chedoke Stage of Hand 2 and 3). Most misclassification occurred between grip tasks of similar nature, for example, among pinch, key, and three-fingered grips, or between cylindrical and spherical grips. EMG signals from the intrinsic hand muscles significantly contributed to the inter-task variability of the feature vectors, as assessed by the inter-task squared Euclidean distance, thereby indicating the importance of intrinsic hand muscles in functional manual tasks. This study demonstrated the feasibility of the EMG pattern classification technique to discern the intent of stroke survivors. Future work should concentrate on the construction of a subject-specific EMG classification paradigm that carefully considers both functional and physiological impairment characteristics of each subject in the target task selection and electrode placement procedures.","1558-0210","","10.1109/TNSRE.2010.2079334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5585779","Electromyography (EMG);functional task;hand;pattern classification;stroke","Muscles;Electromyography;Training;Accuracy;Electrodes;Fingers;Pattern classification","Aged;Algorithms;Electrodes;Electromyography;Feasibility Studies;Female;Hand;Hand Strength;Humans;Male;Middle Aged;Movement;Paresis;Psychomotor Performance;Stroke;Stroke Rehabilitation;Survivors","121","","38","IEEE","27 Sep 2010","Oct. 2011","","IEEE","IEEE Journals"
"Rigorous a Posteriori Assessment of Accuracy in EMG Decomposition","K. C. McGill; H. R. Marateb","Rehabilitation Research and Development Center, VA Palo Alto Health Care Systems, Palo Alto, CA, USA; Laboratory of Engineering of Neuromuscular System, Politecnico di Milano, Torino, Italy",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"7 Feb 2011","2011","19","1","54","63","If electromyography (EMG) decomposition is to be a useful tool for scientific investigation, it is essential to know that the results are accurate. Because of background noise, waveform variability, motor-unit action potential (MUAP) indistinguishability, and perplexing superpositions, accuracy assessment is not straightforward. This paper presents a rigorous statistical method for assessing decomposition accuracy based only on evidence from the signal itself. The method uses statistical decision theory in a Bayesian framework to integrate all the shape- and firing-time-related information in the signal to compute an objective a posteriori measure of confidence in the accuracy of each discharge in the decomposition. The assessment is based on the estimated statistical properties of the MUAPs and noise and takes into account the relative likelihood of every other possible decomposition. The method was tested on 3 pairs of real EMG signals containing 4–7 active MUAP trains per signal that had been decomposed by a human expert. It rated 97% of the identified MUAP discharges as accurate to within ${\pm} 0.5$ ms with a confidence level of 99%, and detected six decomposition errors. Cross-checking between signal pairs verified all but two of these assertions. These results demonstrate that the approach is reliable and practical for real EMG signals.","1558-0210","","10.1109/TNSRE.2010.2056390","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5510188","a posteriori;Bayesian analysis;electromyography (EMG);motor units;probability","Electromyography;Background noise;Statistical analysis;Decision theory;Bayesian methods;Quantum computing;Shape measurement;Noise shaping;Testing;Humans","Algorithms;Diagnosis, Computer-Assisted;Electromyography;Equipment Design;Equipment Failure Analysis;Humans;Motor Neurons;Muscle, Skeletal;Pattern Recognition, Automated","24","","40","IEEE","15 Jul 2010","Feb. 2011","","IEEE","IEEE Journals"
"Resolving the Limb Position Effect in Myoelectric Pattern Recognition","A. Fougner; E. Scheme; A. D. C. Chan; K. Englehart; Ø. Stavdahl","Department of Engineering Cybernetics, Norwegian University of Science and Technology, Trondheim, Norway; Institute of Biomedical Engineering, University of New Brunswick, Fredericton, NB, Canada; Department of Systems and Computer Engineering, Carleton University, Ottawa, ONT, Canada; Institute of Biomedical Engineering, University of New Brunswick, Fredericton, NB, Canada; Department of Engineering Cybernetics, Norwegian University of Science and Technology, Trondheim, Norway",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"5 Dec 2011","2011","19","6","644","651","Reported studies on pattern recognition of electromyograms (EMG) for the control of prosthetic devices traditionally focus on classification accuracy of signals recorded in a laboratory. The difference between the constrained nature in which such data are often collected and the unpredictable nature of prosthetic use is an example of the semantic gap between research findings and a viable clinical implementation. In this paper, we demonstrate that the variations in limb position associated with normal use can have a substantial impact on the robustness of EMG pattern recognition, as illustrated by an in- crease in average classification error from 3.8% to 18%. We propose to solve this problem by: 1) collecting EMG data and training the classifier in multiple limb positions and by 2) measuring the limb position with accelerometers. Applying these two methods to data from ten normally limbed subjects, we reduce the average classification error from 18% to 5.7% and 5.0%, respectively. Our study shows how sensor fusion (using EMG and accelerometers) may be an efficient method to mitigate the effect of limb position and improve classification accuracy.","1558-0210","","10.1109/TNSRE.2011.2163529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5985538","Accelerometer;electromyography;prosthetic hands;prosthetics","Accelerometers;Electromyography;Pattern recognition;Prosthetics","Adolescent;Adult;Artificial Intelligence;Artificial Limbs;Data Interpretation, Statistical;Electric Stimulation;Electromyography;Electromyography;Extremities;Extremities;Female;Hand;Humans;Male;Motion;Muscle Contraction;Pattern Recognition, Automated;Prosthesis Design;Young Adult","337","2","25","IEEE","18 Aug 2011","Dec. 2011","","IEEE","IEEE Journals"
"Continuous Locomotion-Mode Identification for Prosthetic Legs Based on Neuromuscular–Mechanical Fusion","H. Huang; F. Zhang; L. J. Hargrove; Z. Dou; D. R. Rogers; K. B. Englehart","Department of Electrical, Computer, and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA; Department of Electrical, Computer, and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA; Center for Bionic Medicine, Rehabilitation Institute of Chicago, Chicago, IL, USA; Department of Electrical, Computer, and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA; Department of Electrical and Computer Engineering and the Institute of Biomedical Engineering, University of New Brunswick, Fredericton, NB, Canada; Department of Electrical and Computer Engineering and the Institute of Biomedical Engineering, University of New Brunswick, Fredericton, NB, Canada",IEEE Transactions on Biomedical Engineering,"19 Sep 2011","2011","58","10","2867","2875","In this study, we developed an algorithm based on neuromuscular–mechanical fusion to continuously recognize a variety of locomotion modes performed by patients with transfemoral (TF) amputations. Electromyographic (EMG) signals recorded from gluteal and residual thigh muscles and ground reaction forces/moments measured from the prosthetic pylon were used as inputs to a phase-dependent pattern classifier for continuous locomotion-mode identification. The algorithm was evaluated using data collected from five patients with TF amputations. The results showed that neuromuscular–mechanical fusion outperformed methods that used only EMG signals or mechanical information. For continuous performance of one walking mode (i.e., static state), the interface based on neuromuscular–mechanical fusion and a support vector machine (SVM) algorithm produced 99% or higher accuracy in the stance phase and 95% accuracy in the swing phase for locomotion-mode recognition. During mode transitions, the fusion-based SVM method correctly recognized all transitions with a sufficient predication time. These promising results demonstrate the potential of the continuous locomotion-mode classifier based on neuromuscular–mechanical fusion for neural control of prosthetic legs.","1558-2531","","10.1109/TBME.2011.2161671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5951743","Data fusion;electromyography (EMG);pattern recognition;prosthesis;surface electromyography","Electromyography;Leg;Prosthetics;Legged locomotion;Knee;Accuracy;Support vector machines","Amputees;Artificial Limbs;Electromyography;Humans;Locomotion;Muscle, Skeletal;Signal Processing, Computer-Assisted;Support Vector Machine;Thigh","483","1","27","IEEE","14 Jul 2011","Oct. 2011","","IEEE","IEEE Journals"
"Volitional Control of a Prosthetic Knee Using Surface Electromyography","K. H. Ha; H. A. Varol; M. Goldfarb","Department of Mechanical Engineering, Vanderbilt University, Nashville, TN, USA; Department of Mechanical Engineering, Vanderbilt University, Nashville, TN, USA; Department of Mechanical Engineering, Vanderbilt University, Nashville, TN, USA",IEEE Transactions on Biomedical Engineering,"17 Dec 2010","2011","58","1","144","151","This paper presents a method for providing volitional control of a powered knee prosthesis during nonweight-bearing activity such as sitting. The method utilizes an impedance framework, such that the joint can be programmed with a given stiffness and damping that reflects the nominal impedance properties of an intact joint. Volitional movement of the knee joint is commanded via the stiffness set-point angle of the joint impedance, which is commanded by the user as a function of the measured surface electromyogram (EMG) from the hamstring and quadriceps muscles of the residual limb. Rather than using the respective EMG measurements from these muscles to directly command the flexion or extension set point of the knee, the presented approach utilizes a combination of quadratic discriminant analysis and principal component analysis to align the user's intent to flex or extend the knee joint with the pattern of measured EMG. The approach was implemented on three transfemoral amputees, and their ability to control knee movement was characterized by a set of knee joint trajectory tracking tasks. Each amputee subject also performed the same set of trajectory tracking tasks with his sound side (intact) knee joint. The average root mean square trajectory tracking errors of the prosthetic knee employing the EMG-based volitional control and the intact knee of the three subjects were 6.2° and 5.2°, respectively.","1558-2531","","10.1109/TBME.2010.2070840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5559403","Electromyography;lower-limb prosthesis;myoelectric control;powered prosthesis;transfemoral prosthesis","Knee;Electromyography;Joints;Prosthetics;Trajectory;Electrodes;Impedance","Amputees;Electromyography;Humans;Knee;Knee Prosthesis;Quadriceps Muscle;Range of Motion, Articular;Signal Processing, Computer-Assisted","161","2","24","IEEE","30 Aug 2010","Jan. 2011","","IEEE","IEEE Journals"
