"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Homomorphic Deconvolution for MUAP Estimation From Surface EMG Signals","G. Biagetti; P. Crippa; S. Orcioni; C. Turchetti","Dipartimento di Ingegneria dell’Informazione, Università Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell’Informazione, Università Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell’Informazione, Università Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell’Informazione, Università Politecnica delle Marche, Ancona, Italy",IEEE Journal of Biomedical and Health Informatics,"3 Mar 2017","2017","21","2","328","338","This paper presents a technique for parametric model estimation of the motor unit action potential (MUAP) from the surface electromyography (sEMG) signal by using homomorphic deconvolution. The cepstrum-based deconvolution removes the effect of the stochastic impulse train, which originates the sEMG signal, from the power spectrum of sEMG signal itself. In this way, only information on MUAP shape and amplitude were maintained, and then, used to estimate the parameters of a time-domain model of the MUAP itself. In order to validate the effectiveness of this technique, sEMG signals recorded during several biceps curl exercises have been used for MUAP amplitude and time scale estimation. The parameters so extracted as functions of time were used to evaluate muscle fatigue showing a good agreement with previously published results.","2168-2208","","10.1109/JBHI.2016.2530943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7409930","Cepstrum analysis;EMG;sEMG;MUAP;homomorphic deconvolution;muscle fatigue;surface electromiography","Electromyography;Cepstrum;Muscles;Deconvolution;Shape;Informatics;Estimation","Adult;Algorithms;Electromyography;Humans;Male;Middle Aged;Muscle Fatigue;Muscle, Skeletal;Reproducibility of Results;Signal Processing, Computer-Assisted","37","","27","IEEE","18 Feb 2016","March 2017","","IEEE","IEEE Journals"
"Study on Interaction Between Temporal and Spatial Information in Classification of EMG Signals for Myoelectric Prostheses","R. Menon; G. Di Caterina; H. Lakany; L. Petropoulakis; B. A. Conway; J. J. Soraghan","Centre for Signal and Image Processing, University of Strathclyde, Glasgow, U.K.; Centre for Signal and Image Processing, University of Strathclyde, Glasgow, U.K.; Department of Biomedical Engineering, University of Strathclyde, Glasgow, U.K.; Centre for Signal and Image Processing, University of Strathclyde, Glasgow, U.K.; Department of Biomedical Engineering, University of Strathclyde, Glasgow, U.K.; Centre for Signal and Image Processing, University of Strathclyde, Glasgow, U.K.",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"24 Oct 2017","2017","25","10","1832","1842","Advanced forearm prosthetic devices employ classifiers to recognize different electromyography (EMG) signal patterns, in order to identify the user's intended motion gesture. The classification accuracy is one of the main determinants of real-time controllability of a prosthetic limb and hence the necessity to achieve as high an accuracy as possible. In this paper, we study the effects of the temporal and spatial information provided to the classifier on its off-line performance and analyze their inter-dependencies. EMG data associated with seven practical hand gestures were recorded from partial-hand and trans-radial amputee volunteers as well as able-bodied volunteers. An extensive investigation was conducted to study the effect of analysis window length, window overlap, and the number of electrode channels on the classification accuracy as well as their interactions. Our main discoveries are that the effect of analysis window length on classification accuracy is practically independent of the number of electrodes for all participant groups; window overlap has no direct influence on classifier performance, irrespective of the window length, number of channels, or limb condition; the type of limb deficiency and the existing channel count influence the reduction in classification error achieved by adding more number of channels; partial-hand amputees outperform trans-radial amputees, with classification accuracies of only 11.3% below values achieved by able-bodied volunteers.","1558-0210","","10.1109/TNSRE.2017.2687761","Innovate UK; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7904664","Classification accuracy;myoelectric control;pattern recognition;prosthetics;surface electromyography","Electromyography;Electrodes;Muscles;Prosthetics;Feature extraction;Thumb","Adolescent;Adult;Aged;Algorithms;Amputees;Artificial Limbs;Electrodes;Electromyography;Extremities;Female;Forearm;Gestures;Hand;Humans;Male;Middle Aged;Movement;Prosthesis Design;Reproducibility of Results;Signal Processing, Computer-Assisted","85","","27","IEEE","19 Apr 2017","Oct. 2017","","IEEE","IEEE Journals"
"Myoelectric Pattern Recognition Based on Muscle Synergies for Simultaneous Control of Dexterous Finger Movements","S. Zhang; X. Zhang; S. Cao; X. Gao; X. Chen; P. Zhou","Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Rehabilitation Medicine, First Affiliated Hospital of Anhui Medical University, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Guangdong Work Injury Rehabilitation Center, Guangzhou, China",IEEE Transactions on Human-Machine Systems,"14 Jul 2017","2017","47","4","576","582","Motor activities during daily life always involve simultaneous control of multiple degrees of freedom (DOFs), which has not yet been fully explored in myoelectric control due to difficulty in sufficiently decoding the complex neural control information. This study presents a novel framework for simultaneous myoelectric control based on pattern recognition incorporated with a muscle synergy motor control strategy for each DOF. An experiment for discriminating 18 dexterous finger movement tasks was designed to evaluate the performance of the framework for the simultaneous control of 5 DOFs. Task discrimination was assessed with 18 neurologically intact subjects, and the framework exhibited high accuracy (96.79% ±2.46%), outperforming three other methods, including the routine myoelectric pattern-recognition approach for conventional sequential control (p<;0.001). Furthermore, the feasibility of the proposed framework is also demonstrated with data from paretic muscles of two stroke subjects. This study offers a feasible solution for simultaneous myoelectric control of multiple DOFs, which has great potential for natural implementation in prosthetic hand devices and robotic training systems, especially for dexterous finger movements.","2168-2305","","10.1109/THMS.2017.2700444","National Natural Science Foundation of China(grant numbers:61401421,61431017); Fundamental Research Funds for the Central Universities(grant numbers:WK2100230014); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7931636","Myoelectric pattern recognition;muscle synergy;simultaneous control;stroke rehabilitation","Muscles;Electromyography;Electrodes;Training;Feature extraction;Pattern recognition;Surface treatment","","33","","24","IEEE","18 May 2017","Aug. 2017","","IEEE","IEEE Journals"
"Muscle Activity Map Reconstruction from High Density Surface EMG Signals With Missing Channels Using Image Inpainting and Surface Reconstruction Methods","P. Ghaderi; H. R. Marateb","Biomedical Engineering Department, Faculty of Engineering, University of Isfahan, Iran; Biomedical Engineering Department, Faculty of Engineering, University of Isfahan, Hezar Jerib Ave., Isfahan, Iran",IEEE Transactions on Biomedical Engineering,"15 Jun 2017","2017","64","7","1513","1523","Objective: The aim of this study was to reconstruct low-quality High-density surface EMG (HDsEMG) signals, recorded with 2-D electrode arrays, using image inpainting and surface reconstruction methods. Methods: It is common that some fraction of the electrodes may provide low-quality signals. We used variety of image inpainting methods, based on partial differential equations (PDEs), and surface reconstruction methods to reconstruct the time-averaged or instantaneous muscle activity maps of those outlier channels. Two novel reconstruction algorithms were also proposed. HDsEMG signals were recorded from the biceps femoris and brachial biceps muscles during low-to-moderate-level isometric contractions, and some of the channels (5-25%) were randomly marked as outliers. The root-mean-square error (RMSE) between the original and reconstructed maps was then calculated. Results: Overall, the proposed Poisson and wave PDE outperformed the other methods (average RMSE 8.7 μVrms ± 6.1 μVrms and 7.5 μVrms ± 5.9 μVrms) for the time-averaged single-differential and monopolar map reconstruction, respectively. Biharmonic Spline, the discrete cosine transform, and the Poisson PDE outperformed the other methods for the instantaneous map reconstruction. The running time of the proposed Poisson and wave PDE methods, implemented using a Vectorization package, was 4.6 ± 5.7 ms and 0.6 ± 0.5 ms, respectively, for each signal epoch or time sample in each channel. Conclusion: The proposed reconstruction algorithms could be promising new tools for reconstructing muscle activity maps in real-time applications. Significance: Proper reconstruction methods could recover the information of low-quality recorded channels in HDsEMG signals.","1558-2531","","10.1109/TBME.2016.2603463","University of Isfahan.; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7571144","Electromyography;image inpainting;image quality assessment;muscle activity map","Muscles;Electrodes;Image reconstruction;Surface reconstruction;Reconstruction algorithms;Electromyography;Electric potential","Action Potentials;Algorithms;Artifacts;Electromyography;Humans;Image Interpretation, Computer-Assisted;Isometric Contraction;Male;Motor Neurons;Muscle, Skeletal;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Tissue Array Analysis","19","","85","IEEE","19 Sep 2016","July 2017","","IEEE","IEEE Journals"
"Embroidered Electromyography: A Systematic Design Guide","A. Shafti; R. B. Ribas Manero; A. M. Borg; K. Althoefer; M. J. Howard","Centre for Robotics Research at King’s College London, London, U.K.; Centre for Robotics Research at King’s College London, London, U.K.; Centre for Robotics Research at King’s College London, London, U.K.; School of Engineering and Materials Science, Queen Mary University of London, London, U.K.; Centre for Robotics Research at King’s College London, London, U.K.",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Sep 2017","2017","25","9","1472","1480","Muscle activity monitoring or electromyography (EMG) is a useful tool. However, EMG is typically invasive, expensive and difficult to use for untrained users. A possible solution is textile-based surface EMG (sEMG) integrated into clothing as a wearable device. This is, however, challenging due to 1) uncertainties in the electrical properties of conductive threads used for electrodes, 2) imprecise fabrication technologies (e.g., embroidery, sewing), and 3) lack of standardization in design variable selection. This paper, for the first time, provides a design guide for such sensors by performing a thorough examination of the effect of design variables on sEMG signal quality. Results show that imprecisions in digital embroidery lead to a trade-off between low electrode impedance and high manufacturing consistency. An optimum set of variables for this trade-off is identified and tested with sEMG during a variable force isometric grip exercise with n = 12 participants, compared with conventional gel-based electrodes. Results show that thread-based electrodes provide a similar level of sensitivity to force variation as gel-based electrodes with about 90% correlation to expected linear behavior. As proof of concept, jogging leggings with integrated embroidered sEMG are made and successfully tested for detection of muscle fatigue while running on different surfaces.","1558-0210","","10.1109/TNSRE.2016.2633506","U.K. Crafts Council as part of the Parallel Practices project; Seventh Framework Program of the European Commission in the framework of EU project STIFF-FLOP(grant numbers:287728); Horizon 2020 Research and Innovation Program in the framework of EU project FourByThree(grant numbers:637095); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7762940","Biomedical monitoring;electromyography (EMG);wearable sensors","Electrodes;Biomedical monitoring;Muscles;Skin;Electromyography;Clothing;Yarn","Adult;Clothing;Electrodes;Electromyography;Equipment Design;Equipment Failure Analysis;Female;Hand Strength;Humans;Isometric Contraction;Male;Monitoring, Ambulatory;Muscle, Skeletal;Reproducibility of Results;Sensitivity and Specificity;Textiles","48","","25","IEEE","1 Dec 2016","Sept. 2017","","IEEE","IEEE Journals"
"Classification of EMG Signals by BFA-Optimized GSVCM for Diagnosis of Fatigue Status","Q. Wu; C. Xi; L. Ding; C. Wei; H. Ren; R. Law; H. Dong; X. L. Li","School of Electronic, Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Shanghai Engineering Research Center of Civil Aircraft Health Monitoring, Shanghai, China; School of Electronic, Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Spaceflight System Engineering Division, Institute of Manned Space System Engineering, China Academy of Space Technology, Beijing, China; Shanghai Engineering Research Center of Civil Aircraft Health Monitoring, Shanghai, China; School of Hotel and Tourism Management, The Hong Kong Polytechnic University, Hong Kong; State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, China; Training Center, Shanghai Municipal Electric Power Company, Shanghai, China",IEEE Transactions on Automation Science and Engineering,"5 Apr 2017","2017","14","2","915","930","In this paper, a novel bacterial foraging algorithm (BFA)-Gaussian support vector classifier machine (GSVCM) model was proposed to improve the fatigue classification accuracy of electromyography (EMG) signals. This optimization mechanism involves the kernel parameter setting in the GSVCM training procedure, which significantly influences the classification accuracy. Experiments were conducted based on the EMG signal to differentiate the normal and fatigue status. In the proposed method, the EMG signals were decomposed into intrinsic mode functions by ensemble empirical mode decomposition (EEMD) before the mean instantaneous frequency could be obtained by Hilbert transform (HT). Finally, the fatigue statistical features can be extracted from fast Fourier transform and EEMD-HT. The application of this model to the fatigue status recognition of EMG signal indicated that further significant enhancement of the classification accuracy can be achieved by the proposed BFA-GSVCM classification system. The diagnostic method is effective and feasible.","1558-3783","","10.1109/TASE.2016.2564419","Shanghai Pujiang Program(grant numbers:15PJ1404300); State Key Laboratory of Rail Traffic Control and Safety(grant numbers:RCS2016K002); Beijing Jiaotong University; PLA General Armament Department’s Foundation for Forward Research of Weapons(grant numbers:9140A17040114JW03241); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7516656","Bacterial foraging algorithm (BFA);electromyography (EMG);ensemble empirical mode decomposition (EEMD);fatigue feature extraction;Gaussian support vector classifier machine (GSVCM)","Electromyography;Fatigue;Feature extraction;Muscles;Artificial neural networks;Support vector machines;Microorganisms","","41","","38","IEEE","19 Jul 2016","April 2017","","IEEE","IEEE Journals"
"EMG-to-Speech: Direct Generation of Speech From Facial Electromyographic Signals","M. Janke; L. Diener","Cognitive Systems Lab, University of Bremen, 28359 Bremen, Germany; Cognitive Systems Lab, University of Bremen, 28359 Bremen, Germany","IEEE/ACM Transactions on Audio, Speech, and Language Processing","23 Nov 2017","2017","25","12","2375","2385","Silent speech interfaces are systems that enable speech communication even when an acoustic signal is unavailable. Over the last years, public interest in such interfaces has intensified. They provide solutions for some of the challenges faced by today's speech-driven technologies, such as robustness to noise and usability for people with speech impediments. In this paper, we provide an overview over our silent speech interface. It is based on facial surface electromyography (EMG), which we use to record the electrical signals that control muscle contraction during speech production. These signals are then converted directly to an audible speech waveform, retaining important paralinguistic speech cues for information such as speaker identity and mood. This paper gives an overview over our state-of-the-art direct EMG-to-speech transformation system. This paper describes the characteristics of the speech EMG signal, introduces techniques for extracting relevant features, presents different EMG-to-speech mapping methods, and finally, presents an evaluation of the different methods for real-time capability and conversion quality.","2329-9304","","10.1109/TASLP.2017.2738568","German Research Foundation (DFG)(grant numbers:SCHU 2452.5-1 LZV); MAPS—Myoelectric Array-based Processing of Speech; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8114359","Biosignal;electromyography (EMG);silent speech interface;SSI","Biology;Speech recognition;Electromyography ;Speech synthesis;Feature extraction;Acoustics","","89","","95","IEEE","23 Nov 2017","Dec. 2017","","IEEE","IEEE Journals"
"Wireless sEMG-Based Body–Machine Interface for Assistive Technology Devices","C. L. Fall; G. Gagnon-Turcotte; J. -F. Dubé; J. S. Gagné; Y. Delisle; A. Campeau-Lecours; C. Gosselin; B. Gosselin","Department of Electrical and Computer Engineering, Laval University, Quebec, QC, Canada; Department of Electrical and Computer Engineering, Laval University, Quebec, QC, Canada; Department of Electrical and Computer Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada",IEEE Journal of Biomedical and Health Informatics,"30 Jun 2017","2017","21","4","967","977","Assistive technology (AT) tools and appliances are being more and more widely used and developed worldwide to improve the autonomy of people living with disabilities and ease the interaction with their environment. This paper describes an intuitive and wireless surface electromyography (sEMG) based body-machine interface for AT tools. Spinal cord injuries at C5-C8 levels affect patients' arms, forearms, hands, and fingers control. Thus, using classical AT control interfaces (keypads, joysticks, etc.) is often difficult or impossible. The proposed system reads the AT users' residual functional capacities through their sEMG activity, and converts them into appropriate commands using a threshold-based control algorithm. It has proven to be suitable as a control alternative for assistive devices and has been tested with the JACO arm, an articulated assistive device of which the vocation is to help people living with upper-body disabilities in their daily life activities. The wireless prototype, the architecture of which is based on a 3-channel sEMG measurement system and a 915-MHz wireless transceiver built around a low-power microcontroller, uses low-cost off-the-shelf commercial components. The embedded controller is compared with JACO's regular joystick-based interface, using combinations of forearm, pectoral, masseter, and trapeze muscles. The measured index of performance values is 0.88, 0.51, and 0.41 bits/s, respectively, for correlation coefficients with the Fitt's model of 0.75, 0.85, and 0.67. These results demonstrate that the proposed controller offers an attractive alternative to conventional interfaces, such as joystick devices, for upper-body disabled people using ATs such as JACO.","2168-2208","","10.1109/JBHI.2016.2642837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7792565","Assistive interfaces;assistive technologies (ATs);body–computer interactions;gesture-based controller;surface electromyography (sEMG)","Wireless communication;Manipulators;Assistive technology;Muscles;Control systems;Electromyography","Algorithms;Electromyography;Equipment Design;Humans;Masseter Muscle;Self-Help Devices;Shoulder;User-Computer Interface;Wireless Technology","36","","46","IEEE","21 Dec 2016","July 2017","","IEEE","IEEE Journals"
"Toward an Enhanced Human–Machine Interface for Upper-Limb Prosthesis Control With Combined EMG and NIRS Signals","W. Guo; X. Sheng; H. Liu; X. Zhu","State Key Laboratory of Mechanical Systems and Vibration, School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Mechanical Systems and Vibration, School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Computing, University of Portsmouth, Portsmouth, U.K.; State Key Laboratory of Mechanical Systems and Vibration, School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China",IEEE Transactions on Human-Machine Systems,"13 Jul 2017","2017","47","4","564","575","Advanced myoelectric prosthetic hands are currently limited due to the lack of sufficient signal sources on amputation residual muscles and inadequate real-time control performance. This paper presents a novel human-machine interface for prosthetic manipulation that combines the advantages of surface electromyography (EMG) and near-infrared spectroscopy (NIRS) to overcome the limitations of myoelectric control. Experiments including 13 able-bodied and three amputee subjects were carried out to evaluate both offline classification accuracy (CA) and online performance of the forearm motion recognition system based on three types of sensors (EMG-only, NIRS-only, and hybrid EMG-NIRS). The experimental results showed that both the offline CA and realtime performance for controlling a virtual prosthetic hand were significantly (p <; 0.05) improved by combining EMG and NIRS. These findings suggest that fusion of EMG and NIRS is feasible to improve the control of upper-limb prostheses, without increasing the number of sensor nodes or complexity of signal processing. The outcomes of this study have great potential to promote the development of dexterous prosthetic hands for transradial amputees.","2168-2305","","10.1109/THMS.2016.2641389","National Natural Science Foundation of China(grant numbers:51375296,51620105002,51421092); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7805220","Near-infrared spectroscopy (NIRS);pattern recognition;prosthesis control;sensor fusion;surface electromyography (EMG)","Electromyography;Sensors;Muscles;Feature extraction;Prosthetic hand;Real-time systems","","103","","55","IEEE","4 Jan 2017","Aug. 2017","","IEEE","IEEE Journals"
"Functional Assessment of a Myoelectric Postural Controller and Multi-Functional Prosthetic Hand by Persons With Trans-Radial Limb Loss","J. L. Segil; S. A. Huddle; R. F. f. Weir","University of Colorado, Boulder, CO, USA; Biomechatronics Development Laboratory, Aurora, CO, USA; University of Colorado Denver AnschutzMedical Campus, Aurora, CO, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"20 Jun 2017","2017","25","6","618","627","The functional assessment of myoelectric control algorithms by persons with amputation promotes the overarching goal of the field of prosthetic limb design: to replace what was lost. However, many studies use experimental paradigms with virtual interfaces and able-bodied subjects that do not capture the challenges of a clinical implementation with an amputee population. A myoelectric control system must be robust to variable physiology, loading effects of the prosthesis on the limb, and limb position effects during dynamic tasks. Here persons with transradial limb loss performed activities of daily living using a postural controller and multi-functional prosthetic hand in order to verify that the postural controller was robust to these clinical challenges. The Southampton Hand Assessment Procedure was performed by persons with limb loss and able-bodied subjects. The results indicate that persons with limb loss and able-limbed subjects achieved the same performance and therefore that the clinical challenges were overcome. Persons with limb loss achieved 55% of physiological hand function on average. Also, the postural controller is compared to other state of the art myoelectric controllers and prosthetic hands previously tested. This work confirms that the postural controller is potentially a clinically-viable method to control myoelectric multi-functional prosthetic hands.","1558-0210","","10.1109/TNSRE.2016.2586846","Rehabilitation Research and Development Service of the Department of Veterans Affairs Office of Research and Development(grant numbers:I01BX007080); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7502186","Biomechatronics;electromyography (EMG);myoelectric control;neural prosthesis;transradial amputee","Electromyography;Prosthetic hand;Physiology;Pattern recognition;Heuristic algorithms;Robustness","Adult;Amputation Stumps;Amputees;Artificial Limbs;Electromyography;Equipment Design;Equipment Failure Analysis;Exoskeleton Device;Feedback, Physiological;Humans;Male;Man-Machine Systems;Muscle Contraction;Muscle, Skeletal;Neurological Rehabilitation;Radius;Recovery of Function;Reproducibility of Results;Robotics;Sensitivity and Specificity;Treatment Outcome","36","","30","IEEE","30 Jun 2016","June 2017","","IEEE","IEEE Journals"
