"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The contribution of motor unit pairs to the correlation functions computed from surface myoelectric signals","J. A. Gonzalez-Cueto; Z. Erim","Department of Electrical and Computer Engineering, Dalhousie University, Halifax, NS, Canada; Rehabilitation Institute of Chicago, Chicago, IL, USA",IEEE Transactions on Biomedical Engineering,"17 Oct 2005","2005","52","11","1846","1850","The contribution of motor unit action potential trains (MUAPT) of distinct motor units (MU) to the crosscorrelation function between myoelectric signals (MES) recorded at the skin surface is studied. In specific, the significance of the correlation between the firing activity of concurrently active MUs (which results in cross-terms in the overall correlation function) is compared to the representation obtained using the contributions of single MUs at each recording site (auto-terms). A model for the generation of surface MUAPs is combined with the generation of MU firing statistics in order to obtain surface MUAPTs. MU firing statistics are simulated to incorporate MU synchronization levels reported in the literature. Alternatively, experimental firing statistics are fed to the model generating the MUAPTs. The contribution of individual MU pairs to the global myoelectric signal correlation function is assessed. Results indicate that the cross-terms from different MUs decrease steadily contributing very little to the overall correlation for record lengths as short as 30 s. Thus, the error expected when computing the crosscorrelation function between two channels of MES as the superposition of the auto-terms contributed by single MUs (i.e., ignoring the cross-terms from different MUs) is shown to be very small.","1558-2531","","10.1109/TBME.2005.856279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1519593","Correlation;EMG models;firing;motor unit;myoelectric signal;synchronization","Statistics;Skin;Electromyography;Muscles;Parameter estimation;Testing;Quantum computing;Central nervous system;Amplitude estimation","Action Potentials;Animals;Computer Simulation;Diagnosis, Computer-Assisted;Electromyography;Humans;Models, Neurological;Motor Neurons;Muscle Fibers;Skin Physiology;Statistics as Topic;Synaptic Transmission","2","","12","IEEE","17 Oct 2005","Nov. 2005","","IEEE","IEEE Journals"
"A finite-element analysis of the effect of muscle insulation and shielding on the surface EMG signal","N. S. Stoykov; M. M. Lowery; T. A. Kuiken","Department of Physical Medicine and Rehabilitation, Northwestern University, Chicago, IL, USA; Department of Physical Medicine and Rehabilitation, Northwestern University, Chicago, IL, USA; Department of Electrical and Computer Engineering, Northwestern University, Chicago, IL, USA",IEEE Transactions on Biomedical Engineering,"20 Dec 2004","2005","52","1","117","121","We simulate the effect that insulating or shielding a muscle may have on electromyographic signal propagation using the finite element method. The results suggest that the crosstalk between insulated or shielded muscles is small but that it increases with increasing subcutaneous fat. The findings may be useful in the control of multifunctional prostheses.","1558-2531","","10.1109/TBME.2004.834280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1369594","Electromyography;finite-element methods;prosthetics;shielding;silicone insulation","Finite element methods;Signal analysis;Muscles;Insulation;Electromyography;Crosstalk;Prosthetics;Wrist;Actuators;Signal generators","Action Potentials;Animals;Computer Simulation;Electric Impedance;Electromyography;Extremities;Finite Element Analysis;Humans;Models, Neurological;Muscle, Skeletal;Skin Physiology","21","","24","IEEE","20 Dec 2004","Jan. 2005","","IEEE","IEEE Journals"
"Physiologically based simulation of clinical EMG signals","A. Hamilton-Wright; D. W. Stashuk","Systems Design Engineering Department, University of Waterloo, Waterloo, ONT, Canada; Systems Design Engineering Department, University of Waterloo, Waterloo, ONT, Canada",IEEE Transactions on Biomedical Engineering,"24 Jan 2005","2005","52","2","171","183","An algorithm that generates electromyographic (EMG) signals consistent with those acquired in a clinical setting is described. Signals are generated using a model constructed to closely resemble the physiology and morphology of skeletal muscle, combined with line source models of commonly used needle electrodes positioned in a way consistent with clinical studies. The validity of the simulation routines is demonstrated by comparing values of statistics calculated from simulated signals with those from clinical EMG studies of normal subjects. The simulated EMG signals may be used to explore the relationships between muscle structure and activation and clinically acquired EMG signals. The effects of motor unit (MU) morphology, activation, and neuromuscular junction activity on acquired signals can be analyzed at the fiber, MU and muscle level. Relationships between quantitative features of EMG signals and muscle structure and activation are discussed.","1558-2531","","10.1109/TBME.2004.840501","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1386554","Electromyography;EMG signal simulation;needle EMG;physiological modeling;quantitative EMG","Electromyography;Muscles;Signal generators;Morphology;Physiology;Needles;Electrodes;Statistics;Neuromuscular;Signal analysis","Action Potentials;Algorithms;Computer Simulation;Diagnosis, Computer-Assisted;Electromyography;Humans;Models, Biological;Models, Statistical;Muscle, Skeletal","84","","56","IEEE","24 Jan 2005","Feb. 2005","","IEEE","IEEE Journals"
"A model for surface EMG generation in volume conductors with spherical inhomogeneities","L. Mesin; D. Farina","Center for Sensory-Motor Interaction, Department of Health Science and Technology, University of Aalborg, Aalborg, Denmark; Center for Sensory-Motor Interaction, Department of Health Science and Technology, University of Aalborg, Aalborg, Denmark",IEEE Transactions on Biomedical Engineering,"21 Nov 2005","2005","52","12","1984","1993","Most models for surface electromyography (EMG) signal generation are based on the assumption of space-invariance of the system in the direction of source propagation. This assumption implies the same shape of the potential distribution generated by a source in any location along the propagation direction. In practice, the surface EMG generation system is not space invariant and, therefore, the surface signal detected along the direction of the muscle fibers may significantly change shape along the propagation path. An important class of nonspace invariant systems is that of volume conductors inhomogeneous in the direction of source propagation. In this paper, we focused on inhomogeneities introduced by the presence of spheres of different conductivities with respect to the tissue where they are located. This effect may prove helpful to model the presence of glands, vessels, or local changes in the conductivity of a tissue. We present an approximate analytical solution that accounts for an arbitrary number of spheres in an arbitrary complex volume conductor. As a representative example, we propose the solution for a planar layered volume conductor, comprised of fat and muscle layers with spherical inhomogeneities inside the fat layer. The limitations of the approximations introduced are discussed. The model is computationally fast and constitutes an advanced means for the analysis and interpretation of surface EMG signal features.","1558-2531","","10.1109/TBME.2005.857670","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1542450","Electromyography;modeling;space invariance;tissue inhomogeneity","Electromyography;Conductors;Signal generators;Shape;Muscles;Conductivity;Signal detection;Glands;Computational modeling;Signal analysis","Action Potentials;Animals;Anisotropy;Computer Simulation;Diagnosis, Computer-Assisted;Electromagnetic Fields;Electromyography;Humans;Models, Neurological;Muscle Contraction;Muscle, Skeletal;Muscle, Skeletal;Neural Conduction;Skin Physiology","24","","28","IEEE","21 Nov 2005","Dec. 2005","","IEEE","IEEE Journals"
"Functional restoration of elbow extension after spinal-cord injury using a neural network-based synergistic FES controller","J. P. Giuffrida; P. E. Crago","Dept. of Rehabilitation Eng., Cleveland Med. Devices Inc., OH, USA; Department of Biomedical Engineering, Case Western Reserve University, Cleveland, OH, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"13 Jun 2005","2005","13","2","147","152","Individuals with a C5/C6 spinal-cord injury (SCI) have paralyzed elbow extensors, yet retain weak to strong voluntary control of elbow flexion and some shoulder movements. They lack elbow extension, which is critical during activities of daily living. This research focuses on the functional evaluation of a developed synergistic controller employing remaining voluntary elbow flexor and shoulder electromyography (EMG) to control elbow extension with functional electrical stimulation (FES). Remaining voluntarily controlled upper extremity muscles were used to train an artificial neural network (ANN) to control stimulation of the paralyzed triceps. Surface EMG was collected from SCI subjects while they produced isometric endpoint force vectors of varying magnitude and direction using triceps stimulation levels predicted by a biomechanical model. ANNs were trained with the collected EMG and stimulation levels. We hypothesized that once trained and implemented in real-time, the synergistic controller would provide several functional benefits. We anticipated the synergistic controller would provide a larger range of endpoint force vectors, the ability to grade and maintain forces, the ability to complete a functional overhead reach task, and use less overall stimulation than a constant stimulation scheme.","1558-0210","","10.1109/TNSRE.2005.847375","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1439538","Elbow extension;electromyography (EMG);functional electrical stimulation (FES);neural networks;neural prosthetics;spinal-cord injury (SCI)","Elbow;Injuries;Neural networks;Electromyography;Artificial neural networks;Neuromuscular stimulation;Extremities;Muscles;Predictive models;Force control","Algorithms;Artificial Intelligence;Cervical Vertebrae;Computer Simulation;Elbow;Elbow;Electric Stimulation Therapy;Electric Stimulation Therapy;Electromyography;Equipment Failure Analysis;Feedback;Humans;Isometric Contraction;Models, Biological;Muscle, Skeletal;Muscle, Skeletal;Neural Networks (Computer);Paresis;Paresis;Prosthesis Design;Recovery of Function;Spinal Cord Injuries;Spinal Cord Injuries;Spinal Cord Injuries;Treatment Outcome","46","","10","IEEE","13 Jun 2005","June 2005","","IEEE","IEEE Journals"
"Application of higher order statistics techniques to EMG signals to characterize the motor unit action potential","S. Shahid; J. Walker; G. M. Lyons; C. A. Byrne; A. V. Nene","G. tec-Guger Technologies OEG, Graz, Austria; Biomedical Electronic Laboratory of the Department of Electronic and Computer Engineering, University of Limerick, Limerick, Ireland; Biomedical Electronic Laboratory of the Department of Electronic and Computer Engineering, University of Limerick, Limerick, Ireland; BioMedical Research Limited, Galway, Ireland; Department of Physical and Rehabilitation Medicine, Roessingh Research and Development, Enschede, Netherlands",IEEE Transactions on Biomedical Engineering,"13 Jun 2005","2005","52","7","1195","1209","The electromyographic (EMG) signal provides information about the performance of muscles and nerves. At any instant, the shape of the muscle signal, motor unit action potential (MUAP), is constant unless there is movement of the position of the electrode or biochemical changes in the muscle due to changes in contraction level. The rate of neuron pulses, whose exact times of occurrence are random in nature, is related to the time duration and force of a muscle contraction. The EMG signal can be modeled as the output signal of a filtered impulse process where the neuron firing pulses are assumed to be the input of a system whose transfer function is the motor unit action potential. Representing the neuron pulses as a point process with random times of occurrence, the higher order statistics based system reconstruction algorithm can be applied to the EMG signal to characterize the motor unit action potential. In this paper, we report results from applying a cepstrum of bispectrum based system reconstruction algorithm to real wired-EMG (wEMG) and surface-EMG (sEMG) signals to estimate the appearance of MUAPs in the Rectus Femoris and Vastus Lateralis muscles while the muscles are at rest and in six other contraction positions. It is observed that the appearance of MUAPs estimated from any EMG (wEMG or sEMG) signal clearly shows evidence of motor unit recruitment and crosstalk, if any, due to activity in neighboring muscles. It is also found that the shape of MUAPs remains the same on loading.","1558-2531","","10.1109/TBME.2005.847525","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1440598","Electromyographic signals;higher order statistics theory;HOS-based blind deconvolution;motor unit action potential","Higher order statistics;Electromyography;Muscles;Neurons;Signal processing;Shape;Reconstruction algorithms;Electrodes;Transfer functions;Cepstrum","Action Potentials;Algorithms;Computer Simulation;Data Interpretation, Statistical;Diagnosis, Computer-Assisted;Electromyography;Humans;Models, Biological;Models, Statistical;Muscle Contraction;Muscle, Skeletal;Signal Processing, Computer-Assisted","52","","34","IEEE","13 Jun 2005","July 2005","","IEEE","IEEE Journals"
"Adaptive whitening in electromyogram amplitude estimation for epoch-based applications","P. Prakash; C. A. Salini; J. A. Tranquilli; D. R. Brown; E. A. Clancy","Department of Biomedical Engineering, University of Wisconsin, Madison, WI, USA; Raytheon Company, Woburn, MA, USA; Electrical and Computer Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA; Electrical and Computer Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA; Electrical and Computer Engineering Department and the Biomedical Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA",IEEE Transactions on Biomedical Engineering,"24 Jan 2005","2005","52","2","331","334","Epoch-based electromyogram (EMG) amplitude estimates have not incorporated signal whitening, even though whitening has demonstrated significant improvements for stream-based estimates. This work presents new epoch-based algorithms, for both single- and multiple-channel EMG, which include a whitening stage. The best multiple-channel whitening processor provided a 21.4%-22.5% improvement over single-channel unwhitened estimation in an EMG-to-torque application.","1558-2531","","10.1109/TBME.2004.840498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1386571","Biomedical signal processing;electromyography;EMG amplitude estimation;functional electrical stimulation;myoelectric signal processing;whitening","Amplitude estimation;Electromyography;Biomedical engineering;Biomedical computing;Adaptive filters;Additive noise;Signal processing algorithms;Motion control;Biomedical measurements;Biomedical signal processing","Algorithms;Computer Simulation;Diagnosis, Computer-Assisted;Electromyography;Humans;Models, Biological;Models, Statistical;Muscle Contraction;Muscle, Skeletal;Signal Processing, Computer-Assisted","19","","14","IEEE","24 Jan 2005","Feb. 2005","","IEEE","IEEE Journals"
"Continuous myoelectric control for powered prostheses using hidden Markov models","A. D. C. Chan; K. B. Englehart","Department of Systems and Computer Engineering, Carleton University, Ottawa, ONT, Canada; Institute of Biomedical Engineering and Department of Electrical and Computer Engineering, University of New Brunswick, Fredericton, NB, Canada",IEEE Transactions on Biomedical Engineering,"20 Dec 2004","2005","52","1","121","124","This paper represents an ongoing investigation of dexterous and natural control of upper extremity prostheses using the myoelectric signal. The scheme described within uses a hidden Markov model (HMM) to process four channels of myoelectric signal, with the task of discriminating six classes of limb movement. The HMM-based approach is shown to be capable of higher classification accuracy than previous methods based upon multilayer perceptrons. The method does not require segmentation of the myoelectric signal data, allowing a continuous stream of class decisions to be delivered to a prosthetic device. Due to the fact that the classifier learns the muscle activation patterns for each desired class for each individual, a natural control actuation results. The continuous decision stream allows complex sequences of manipulation involving multiple joints to be performed without interruption. The computational complexity of the HMM in its operational mode is low, making it suitable for a real-time implementation. The low computational overhead associated with training the HMM also enables the possibility of adaptive classifier training while in use.","1558-2531","","10.1109/TBME.2004.836492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1369595","Classification;electromyography;hidden Markov model;myoelectric signals;prostheses","Prosthetics;Hidden Markov models;Wrist;Signal processing;Pattern recognition;Nonhomogeneous media;Stochastic processes;Biomedical engineering;Biomedical electrodes;Extremities","Action Potentials;Algorithms;Diagnosis, Computer-Assisted;Electromyography;Humans;Markov Chains;Models, Neurological;Models, Statistical;Muscle, Skeletal;Pattern Recognition, Automated;Prostheses and Implants;Prosthesis Design;Reproducibility of Results;Sensitivity and Specificity","272","1","9","IEEE","20 Dec 2004","Jan. 2005","","IEEE","IEEE Journals"
"A technique to track individual motor unit action potentials in surface EMG by monitoring their conduction velocities and amplitudes","R. B. J. Beck; C. J. Houtman; M. J. O'Malley; M. M. Lowery; D. F. Stegeman","Department of Electronic and Electrical Engineering, University College Dublin, Dublin, Ireland; Institute of Fundamental and Clinical Human Movement Sciences, Nijmegen, The Netherlands; Department of Electronic and Electrical Engineering, University College Dublin, Ireland; Department of Physical Medicine and Rehabilitation, Northwestern University, IL, USA; Institute for Fundamental and Clinical Human Movement Sciences, Amsterdam, Netherlands",IEEE Transactions on Biomedical Engineering,"21 Mar 2005","2005","52","4","622","629","The speed of propagation of an action potential along a muscle fiber, its conduction velocity (CV), can be used as an indication of the physiological or pathological state of the muscle fiber membrane. The motor unit action potential (MUAP), the waveform resulting from the spatial and temporal summation of the individual muscle fiber action potentials of that motor unit (MU), propagates with a speed referred to as the motor unit conduction velocity (MUCV). This paper introduces a new algorithm, the MU tracking algorithm, which estimates MUCVs and MUAP amplitudes for individual MUs in a localized MU population using SEMG signals. By tracking these values across time, the electrical activity of the localized MU pool can be monitored. An assessment of the performance of the algorithm has been achieved using simulated SEMG signals. It is concluded that this analysis technique enhances the suitability of SEMG for clinical applications and points toward a future of noninvasive diagnosis and assessment of neuromuscular disorders.","1558-2531","","10.1109/TBME.2005.844027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1408119","Motor unit conduction velocity;peak velocity;surface electromyography","Electromyography;Muscles;Biomedical monitoring;Pathology;Biomembranes;Fatigue;Medical diagnostic imaging;Signal analysis;Amplitude estimation;Noninvasive treatment","Action Potentials;Algorithms;Diagnosis, Computer-Assisted;Electromyography;Motor Neurons;Muscle Fibers;Muscle, Skeletal;Neural Conduction","13","","26","IEEE","21 Mar 2005","April 2005","","IEEE","IEEE Journals"
"Application of a neuro-fuzzy network for gait event detection using electromyography in the child with Cerebral palsy","R. T. Lauer; B. T. Smith; R. R. Betz","Research Department, Shriners Hospitals for Children, Philadelphia, PA, USA; Research Department, Shriners Hospitals for Children, Philadelphia, PA, USA; Research Department, Shriners Hospitals for Children, Philadelphia, PA, USA",IEEE Transactions on Biomedical Engineering,"15 Aug 2005","2005","52","9","1532","1540","An adaptive neuro-fuzzy inference system (ANFIS) with a supervisory control system (SCS) was used to predict the occurrence of gait events using the electromyographic (EMG) activity of lower extremity muscles in the child with cerebral palsy (CP). This is anticipated to form the basis of a control algorithm for the application of electrical stimulation (ES) to leg or ankle muscles in an attempt to improve walking ability. Either surface or percutaneous intramuscular electrodes were used to record the muscle activity from the quadriceps muscles, with concurrent recording of the gait cycle performed using a VICON motion analysis system for validation of the ANFIS with SCS. Using one EMG signal and its derivative from each leg as its inputs, the ANFIS with SCS was able to predict all gait events in seven out of the eight children, with an average absolute time differential between the VICON recording and the ANFIS prediction of less than 30 ms. Overall accuracy in predicting gait events ranged from 98.6% to 95.3% (root mean-squared error between 0.7 and 1.5). Application of the ANFIS with the SCS to the prediction of gait events using EMG data collected two months after the initial data demonstrated comparable results, with no significant differences between gait event detection times. The accuracy rate and robustness of the ANFIS with SCS with two EMG signals suggests its applicability to ES control.","1558-2531","","10.1109/TBME.2005.851527","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1495697","Adaptive neuro-fuzzy inference system (ANFIS);cerebral palsy (CP);electrical stimulation (ES)","Fuzzy neural networks;Event detection;Electromyography;Birth disorders;Muscles;Leg;Adaptive systems;Programmable control;Adaptive control;Supervisory control","Adolescent;Algorithms;Cerebral Palsy;Cerebral Palsy;Cerebral Palsy;Child;Diagnosis, Computer-Assisted;Electromyography;Female;Fuzzy Logic;Gait;Gait Disorders, Neurologic;Gait Disorders, Neurologic;Gait Disorders, Neurologic;Humans;Male;Neural Networks (Computer);Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity","77","","33","IEEE","15 Aug 2005","Sept. 2005","","IEEE","IEEE Journals"
