"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Optimal Estimation of EMG Standard Deviation (EMG $\sigma$ ) in Additive Measurement Noise: Model-Based Derivations and Their Implications","H. Wang; K. J. Rajotte; H. Wang; C. Dai; Z. Zhu; M. Bhuiyan; X. Huang; E. A. Clancy","Department of Electrical and Computer Engineering, Worcester Polytechnic Institute, Worcester, USA; Department of Electrical and Computer Engineering, Worcester Polytechnic Institute, Worcester, USA; Department of Electrical and Computer Engineering, Worcester Polytechnic Institute, Worcester, USA; Department of Electrical Engineering, Fudan University, Shanghai, China; Department of Electrical and Computer Engineering, Worcester Polytechnic Institute, Worcester, USA; Department of Electrical and Computer Engineering and Computer Science, University of New Haven, West Haven, USA; Department of Electrical and Computer Engineering, Worcester Polytechnic Institute, Worcester, USA; Department of Electrical and Computer Engineering, Worcester Polytechnic Institute, Worcester, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"10 Dec 2019","2019","27","12","2328","2335","Typical electromyogram (EMG) processors estimate EMG signal standard deviation (EMGσ) via moving average root mean square (RMS) or mean absolute value (MAV) filters, whose outputs are used in force estimation, prosthesis/orthosis control, etc. In the inevitable presence of additive measurement noise, some processors subtract the noise standard deviation from EMG RMS (or MAV). Others compute a root difference of squares (RDS)-subtract the noise variance from the square of EMG RMS (or MAV), all followed by taking the square root. Herein, we model EMG as an amplitude-modulated random process in additive measurement noise. Assuming a Gaussian (or, separately, Laplacian) distribution, we derive analytically that the maximum likelihood estimate of EMGσ requires RDS processing. Whenever that subtraction would provide a negative-valued result, we show that EMGσ should be set to zero. Our theoretical models further show that during rest, approximately 50% of EMGσ estimates are non-zero. This result is problematic when EMGσ is used for real-time control, explaining the common use of additional thresholding. We tested our model results experimentally using biceps and triceps EMG from 64 subjects. Experimental results closely followed the Gaussian model. We conclude that EMG processors should use RDS processing and not noise standard deviation subtraction.","1558-0210","","10.1109/TNSRE.2019.2951081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8890663","Biological system modeling;biomedical signal processing;electromyogram;electromyogram (EMG) amplitude estimation;electromyography;myoelectric signal processing","Electromyography;Noise measurement;Standards;Laplace equations;Maximum likelihood estimation;Program processors;Muscles","Algorithms;Electromyography;Hamstring Muscles;Humans;Likelihood Functions;Models, Theoretical;Muscle Contraction;Normal Distribution;Prostheses and Implants;Reference Standards;Signal Processing, Computer-Assisted","17","","62","IEEE","4 Nov 2019","Dec. 2019","","IEEE","IEEE Journals"
"An Adaptive Algorithm for Online Interference Cancellation in EMG Sensors","K. Gokcesu; M. Ergeneci; E. Ertan; H. Gokcesu","Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Research Laboratories, Neurocess, Inc., Shenzhen, China; Research Laboratories, Neurocess, Inc., Shenzhen, China; School of IC, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland",IEEE Sensors Journal,"7 Dec 2018","2019","19","1","214","223","One of the biggest issues encountered in the analysis of sensitive electromyography (EMG) sensor data is the power line interference (PLI). Conventional methods in literature either lose valuable sensor data or inadequately decrease the power line noise. Instead of filtering out predetermined frequencies, adaptively estimating the spectrum of PLI can provide better performance. This paper introduces an online adaptive algorithm that removes the power line interference in real time without disturbing the true EMG data. Our method sequentially processes the biomedical signal to properly estimate and remove the PLI component. Through experiments with real EMG data, we compared our method to the five state-of-the-art techniques. Our algorithm outperformed all of them with the highest SNR gain (3.6 dB on average) and with the least disturbance of the true EMG signal (0.0152 dB loss on average). Our method reduces the PLI the most while keeping the valuable sensor data loss at its minimum in comparison to the state-of-the-art. Reducing the noise without disturbing the valuable sensor data provides higher quality signals with decreased interference, which can be better processed and used in biomedical research.","1558-1748","","10.1109/JSEN.2018.2874724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8485693","EMG data analysis;PLI cancellation;adaptive filtering;spectrum estimation;online learning","Electromyography;Sensors;Interference;Spectral analysis;Signal to noise ratio;Algorithms;Estimation","","12","","41","IEEE","8 Oct 2018","1 Jan.1, 2019","","IEEE","IEEE Journals"
"Multiday Evaluation of Techniques for EMG-Based Classification of Hand Motions","A. Waris; I. K. Niazi; M. Jamil; K. Englehart; W. Jensen; E. N. Kamavuako","School of Mechanical and Manufacturing Engineering, National University of Sciences and Technology, Islamabad, Pakistan; Center for Sensory-Motor Interaction, Department of Health Science and Technology, Aalborg University, Aalborg, Denmark; School of Mechanical and Manufacturing Engineering, National University of Sciences and Technology, Islamabad, Pakistan; Department of Electrical and Computer Engineering, University of New Brunswick, Fredericton, NB, Canada; Center for Sensory-Motor Interaction, Department of Health Science and Technology, Aalborg University, Aalborg, Denmark; Centre for Robotics Research, Department of Informatics, King's College London, London, U.K.",IEEE Journal of Biomedical and Health Informatics,"1 Jul 2019","2019","23","4","1526","1534","Currently, most of the adopted myoelectric schemes for upper limb prostheses do not provide users with intuitive control. Higher accuracies have been reported using different classification algorithms but investigation on the reliability over time for these methods is very limited. In this study, we compared for the first time the longitudinal performance of selected state-of-the-art techniques for electromyography (EMG) based classification of hand motions. Experiments were conducted on ten able-bodied and six transradial amputees for seven continuous days. Linear discriminant analysis (LDA), artificial neural network (ANN), support vector machine (SVM), K-nearest neighbor (KNN), and decision trees (TREE) were compared. Comparative analysis showed that the ANN attained highest classification accuracy followed by LDA. Three-way repeated ANOVA test showed a significant difference (P <; 0.001) between EMG types (surface, intramuscular, and combined), days (1-7), classifiers, and their interactions. Performance on the last day was significantly better (P <; 0.05) than the first day for all classifiers and EMG types. Within-day, classification error (WCE) across all subject and days in ANN was: surface (9.12 ± 7.38%), intramuscular (11.86 ± 7.84%), and combined (6.11 ± 7.46%). The between-day analysis in a leave-one-day-out fashion showed that the ANN was the optimal classifier surface (21.88 ± 4.14%), intramuscular (29.33 ± 2.58%), and combined (14.37 ± 3.10%). Results indicate that within day performances of classifiers may be similar but over time, it may lead to a substantially different outcome. Furthermore, training ANN on multiple days might allow capturing time-dependent variability in the EMG signals and thus minimizing the necessity for daily system recalibration.","2168-2208","","10.1109/JBHI.2018.2864335","Higher Education Commission, Pakistan(grant numbers:FDP-REF1DEC2014); National University of Sciences and Technology(grant numbers:0972/F008/HRD/FDP-14/S/Asim); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8429072","Electromyography;pattern recognition;classification;myoelectric control;prostheses;intra-muscular","Electromyography;Electrodes;Muscles;Prosthetics;Artificial neural networks;Surface impedance;Support vector machines","Adolescent;Adult;Algorithms;Artificial Limbs;Electromyography;Hand;Humans;Male;Middle Aged;Movement;Muscle, Skeletal;Neural Networks, Computer;Pattern Recognition, Automated;Signal Processing, Computer-Assisted;Support Vector Machine;Young Adult","109","","62","IEEE","8 Aug 2018","July 2019","","IEEE","IEEE Journals"
"Upper Limb Prosthesis Control for High-Level Amputees via Myoelectric Recognition of Leg Gestures","K. R. Lyons; S. S. Joshi","Department of Mechanical and Aerospace Engineering, University of California at Davis, Davis, CA, USA; Department of Mechanical and Aerospace Engineering, University of California at Davis, Davis, CA, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"8 May 2018","2018","26","5","1056","1066","Recognition of motion intent via surface electromyography (EMG) has become increasingly practical for prosthesis control, but lacking residual muscle sites remains a major obstacle to its use by high-level amputees. Currently, there are few approaches to upper limb prosthesis control for individuals with amputations proximal to the elbow, all of which suffer from one or more of three primary problems: invasiveness, the need for intensive training, and lacking functionality. Using surface EMG sensors placed on the lower leg and a natural mapping between degrees of freedom of the leg and the arm, we tested a noninvasive control approach by which high-level amputees could control prosthetic elbow, wrist, and hand movements with minimal training. In this paper, we used able-bodied subjects to facilitate a direct comparison between control using intact arm and leg muscles. First, we found that foot gestures could be classified offline using time domain features and linear discriminant analysis with accuracy comparable to an equivalent system for recognizing arm movements. Second, we used the target achievement control test to evaluate real-time control performance in three and four degrees of freedom. After approximately 20 min of training, subjects tended to perform the task as well with the leg as with intact arm muscles, and performance overall was comparable to other control methods.","1558-0210","","10.1109/TNSRE.2018.2807360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8320385","Electromyography;myoelectric control;gesture recognition;prosthesis control","Prosthetics;Muscles;Legged locomotion;Electromyography;Foot;Elbow;Wrist","Adolescent;Amputees;Artificial Limbs;Elbow;Electromyography;Female;Hand;Healthy Volunteers;Humans;Leg;Male;Movement;Prosthesis Design;Psychomotor Performance;Upper Extremity;Wrist;Young Adult","30","","43","IEEE","20 Mar 2018","May 2018","","IEEE","IEEE Journals"
"EMG-to-Speech: Direct Generation of Speech From Facial Electromyographic Signals","M. Janke; L. Diener","Cognitive Systems Lab, University of Bremen, 28359 Bremen, Germany; Cognitive Systems Lab, University of Bremen, 28359 Bremen, Germany","IEEE/ACM Transactions on Audio, Speech, and Language Processing","23 Nov 2017","2017","25","12","2375","2385","Silent speech interfaces are systems that enable speech communication even when an acoustic signal is unavailable. Over the last years, public interest in such interfaces has intensified. They provide solutions for some of the challenges faced by today's speech-driven technologies, such as robustness to noise and usability for people with speech impediments. In this paper, we provide an overview over our silent speech interface. It is based on facial surface electromyography (EMG), which we use to record the electrical signals that control muscle contraction during speech production. These signals are then converted directly to an audible speech waveform, retaining important paralinguistic speech cues for information such as speaker identity and mood. This paper gives an overview over our state-of-the-art direct EMG-to-speech transformation system. This paper describes the characteristics of the speech EMG signal, introduces techniques for extracting relevant features, presents different EMG-to-speech mapping methods, and finally, presents an evaluation of the different methods for real-time capability and conversion quality.","2329-9304","","10.1109/TASLP.2017.2738568","German Research Foundation (DFG)(grant numbers:SCHU 2452.5-1 LZV); MAPS—Myoelectric Array-based Processing of Speech; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8114359","Biosignal;electromyography (EMG);silent speech interface;SSI","Biology;Speech recognition;Electromyography ;Speech synthesis;Feature extraction;Acoustics","","89","","95","IEEE","23 Nov 2017","Dec. 2017","","IEEE","IEEE Journals"
"Prediction of Optimal Facial Electromyographic Sensor Configurations for Human–Machine Interface Control","J. M. Vojtech; G. J. Cler; C. E. Stepp","Department of Speech, Language, and Hearing Sciences, Boston University, Boston, MA, USA; Graduate Program for Neuroscience–Computational Neuroscience, Boston University, Boston, MA, USA; Department of Otolaryngology–Head and Neck Surgery, Boston University School of Medicine, Boston, MA, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"7 Aug 2018","2018","26","8","1566","1576","Surface electromyography (sEMG) is a promising computer access method for individuals with motor impairments. However, optimal sensor placement is a tedious task requiring trial-and-error by an expert, particularly when recording from facial musculature likely to be spared in individuals with neurological impairments. We sought to reduce the sEMG sensor configuration complexity by using quantitative signal features extracted from a short calibration task to predict human–machine interface (HMI) performance. A cursor control system allowed individuals to activate specific sEMG-targeted muscles to control an onscreen cursor and navigate a target selection task. The task was repeated for a range of sensor configurations to elicit a range of signal qualities. Signal features were extracted from the calibration of each configuration and examined via a principle component factor analysis in order to predict the HMI performance during subsequent tasks. Feature components most influenced by the energy and the complexity of the EMG signal and muscle activity between the sensors were significantly predictive of the HMI performance. However, configuration order had a greater effect on performance than the configurations, suggesting that non-experts can place sEMG sensors in the vicinity of usable muscle sites for computer access and healthy individuals will learn to efficiently control the HMI system.","1558-0210","","10.1109/TNSRE.2018.2849202","National Science Foundation(grant numbers:1452169); National Science Foundation(grant numbers:1247312); National Institute on Deafness and Other Communication Disorders(grant numbers:DC014872); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8390897","Electromyography;feature extraction;human-machine interfaces;myoelectric control","Muscles;Task analysis;Feature extraction;Calibration;Electrodes;Electromyography;Skin","Algorithms;Calibration;Electrodes;Electromyography;Face;Facial Muscles;Female;Humans;Male;User-Computer Interface;Young Adult","12","","54","IEEE","20 Jun 2018","Aug. 2018","","IEEE","IEEE Journals"
"Spasticity Measurement Based on the HHT Marginal Spectrum Entropy of sEMG Using a Portable System: A Preliminary Study","B. Hu; X. Zhang; J. Mu; M. Wu; Z. Zhu; Z. Liu; Y. Wang","School of Mechanical Engineering, Hefei University of Technology, Hefei, China; School of Mechanical Engineering, Hefei University of Technology, Hefei, China; Department of Rehabilitation Medicine, Anhui Provincial Hospital, Hefei, China; Department of Rehabilitation Medicine, Anhui Provincial Hospital, Hefei, China; Acupuncture and Rehabilitation Department, The First Affiliated Hospital of Anhui University of Chinese Medicine, Hefei, China; School of Mechanical Engineering, Hefei University of Technology, Hefei, China; School of Mechanical Engineering, Hefei University of Technology, Hefei, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Jul 2018","2018","26","7","1424","1434","To facilitate stretch reflex onset (SRO) detection and improve accuracy and reliability of spasticity assessment in clinical settings, a new method to measure dynamic stretch reflex threshold (DSRT) based on Hilbert-Huang transform marginal spectrum entropy (HMSEN) of surface electromyography (sEMG) signals and a portable system to quantify modified Ashworth scale (MAS) for spasticity assessment were developed. The sEMG signals were divided into frames using a fixed-length sliding window, and the HMSEN of each frame was calculated. An adaptive threshold was set to measure the DSRT. The HMSEN based method can quantify muscle activity through time-frequency and nonlinear dynamics analysis, therefore providing deeper insight about the spastic muscle mechanisms during stretching and a reliable SRO detection method. Experimental results revealed that the HMSEN based method could reliably detect the SRO and measure the DSRT (recognition rate: 95.45%), and could achieve improved performance over the time-domain based method. There was a strong correlation (r = -0.824$ to -0.900) between the MAS scores and the DSRT index, and the test-retest reliability was high. Additionally, limitations of the MAS were analyzed. This paper indicates that the presented framework can provide a promising tool to measure DSRT and a clinical quantitative approach for spasticity assessment.","1558-0210","","10.1109/TNSRE.2018.2838767","National Natural Science Foundation of China(grant numbers:41076061,51279044); Wuhu Municipal Science and Technology Project(grant numbers:2015cy04); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8361499","Spasticity;dynamic stretch reflex threshold (DSRT);surface electromyography (sEMG);HHT marginal spectrum entropy (HMSEN);modified Ashworth scale (MAS)","Muscles;Entropy;Reliability;Time-frequency analysis;Transforms;Electromyography;Immune system","Adult;Aged;Aged, 80 and over;Algorithms;Arm;Electromyography;Entropy;Female;Humans;Male;Middle Aged;Models, Theoretical;Muscle Spasticity;Nonlinear Dynamics;Reflex, Stretch;Reproducibility of Results;Stroke;Young Adult","22","","47","IEEE","21 May 2018","July 2018","","IEEE","IEEE Journals"
"Wireless sEMG-Based Body–Machine Interface for Assistive Technology Devices","C. L. Fall; G. Gagnon-Turcotte; J. -F. Dubé; J. S. Gagné; Y. Delisle; A. Campeau-Lecours; C. Gosselin; B. Gosselin","Department of Electrical and Computer Engineering, Laval University, Quebec, QC, Canada; Department of Electrical and Computer Engineering, Laval University, Quebec, QC, Canada; Department of Electrical and Computer Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada; Department of Mechanical Engineering, Laval University, Quebec, QC, Canada",IEEE Journal of Biomedical and Health Informatics,"30 Jun 2017","2017","21","4","967","977","Assistive technology (AT) tools and appliances are being more and more widely used and developed worldwide to improve the autonomy of people living with disabilities and ease the interaction with their environment. This paper describes an intuitive and wireless surface electromyography (sEMG) based body-machine interface for AT tools. Spinal cord injuries at C5-C8 levels affect patients' arms, forearms, hands, and fingers control. Thus, using classical AT control interfaces (keypads, joysticks, etc.) is often difficult or impossible. The proposed system reads the AT users' residual functional capacities through their sEMG activity, and converts them into appropriate commands using a threshold-based control algorithm. It has proven to be suitable as a control alternative for assistive devices and has been tested with the JACO arm, an articulated assistive device of which the vocation is to help people living with upper-body disabilities in their daily life activities. The wireless prototype, the architecture of which is based on a 3-channel sEMG measurement system and a 915-MHz wireless transceiver built around a low-power microcontroller, uses low-cost off-the-shelf commercial components. The embedded controller is compared with JACO's regular joystick-based interface, using combinations of forearm, pectoral, masseter, and trapeze muscles. The measured index of performance values is 0.88, 0.51, and 0.41 bits/s, respectively, for correlation coefficients with the Fitt's model of 0.75, 0.85, and 0.67. These results demonstrate that the proposed controller offers an attractive alternative to conventional interfaces, such as joystick devices, for upper-body disabled people using ATs such as JACO.","2168-2208","","10.1109/JBHI.2016.2642837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7792565","Assistive interfaces;assistive technologies (ATs);body–computer interactions;gesture-based controller;surface electromyography (sEMG)","Wireless communication;Manipulators;Assistive technology;Muscles;Control systems;Electromyography","Algorithms;Electromyography;Equipment Design;Humans;Masseter Muscle;Self-Help Devices;Shoulder;User-Computer Interface;Wireless Technology","36","","46","IEEE","21 Dec 2016","July 2017","","IEEE","IEEE Journals"
"A Lower Limb Phantom for Simulation and Assessment of Electromyography Technology","B. R. Schlink; D. P. Ferris","Department of Biomedical Engineering, University of Florida, Gainesville, USA; Department of Biomedical Engineering, University of Florida, Gainesville, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"10 Dec 2019","2019","27","12","2378","2385","Electromyography signal processing approaches have traditionally been validated through computer simulations. Electromyography electrodes and systems are often not validated or have been validated on human subjects where there is no clear ground truth signal for comparison. We sought to develop a physical limb phantom for validation of electromyography hardware and signal processing approaches. We embedded pairs of wires within a conductive gelatin surrounding an artificial bone such that the antennae could broadcast identified ground truth signals. The ground truth signals can be simple sinusoids or more complex representations of muscle activity. With the phantom and surface electromyography electrodes, we were able to show varying levels of crosstalk between nearby recording electrodes as we altered the amplitude of the antennae signals. We were also able to induce motion artifacts in our recordings by lightly dropping the phantom on a surface while antennae broadcast signals. High-density electromyography recordings of the trials showed that traditional filtering techniques fail to fully eliminate relatively small motion artifacts. The results suggest that the electrical limb phantom could be a valuable tool for testing potential effects of muscle crosstalk and motion artifacts on different electromyography systems and signal processing approaches.","1558-0210","","10.1109/TNSRE.2019.2944297","Cognition and Neuroergonomics Collaborative Technology Alliance(grant numbers:ARL W911NF-10-2-0022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8863419","Crosstalk;electromyography;lower limb;motion artifact;phantom;running;walking","Phantoms;Electromyography;Antennas;Electrodes;Muscles;Crosstalk;Motion artifacts","Artifacts;Computer Simulation;Electrodes;Electromyography;Humans;Lower Extremity;Motion;Phantoms, Imaging;Running;Signal Processing, Computer-Assisted;Walking","9","","56","CCBY","9 Oct 2019","Dec. 2019","","IEEE","IEEE Journals"
"A 3-Mbps, 802.11g-Based EMG Recording System With Fully Implantable 5-Electrode EMGxbrk Acquisition Device","K. A. Ng; A. Rusly; G. G. L. Gammad; N. Le; S. -C. Liu; K. -W. Leong; M. Zhang; J. S. Ho; J. Yoo; S. -C. Yen","N.1 Institute for Health, National University of Singapore, Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore, Singapore",IEEE Transactions on Biomedical Circuits and Systems,"21 Aug 2020","2020","14","4","889","902","We have developed a 5-electrode recording system that combines an implantable electromyography (EMG) device package with transcutaneous inductive power transmission, near-infrared (NIR) transcutaneous data telemetry and 3 Mbps Wi-Fi data acquisition for chronic EMG recording in vivo. This system comprises a hermetically-sealed single-chip, 5-electrode Implantable EMG Acquisition Device (IEAD), a custom external powering and Implant Telemetry Module (ITM), and a custom Wi-Fi-based Raspberry Pi-based Data Acquisition (RaspDAQ) and relay device. The external unit (ITM and RaspDAQ) is powered entirely by a single battery to achieve the objective of untethered EMG recording, for the convenience of clinicians and animal researchers. The IEAD acquires intramuscular EMG signals at 17.85 ksps/electrode while being powered transcutaneously by the ITM using 22 MHz near-field inductive coupling. The acquired EMG data is transmitted transcutaneously via NIR telemetry to the ITM, which in turn, transfers the data to the RaspDAQ for relaying to a laptop computer for display and storage. We have also validated the complete system by acquiring EMG signals from rodents for up to two months. Following the explantation of the devices, we have also conducted failure and histological analysis on the devices and the surrounding tissue, respectively.","1940-9990","","10.1109/TBCAS.2020.3009088","National Research Foundation Singapore(grant numbers:NRF-CRP-10-2012-01,NRF-NRFF2017-07); Ministry of Education - Singapore(grant numbers:MOE2016-T2-2-016); Singapore-MIT Alliance for Research and Technology Centre; SMART(grant numbers:ING-000139,BIO); National University of Singapore(grant numbers:WBS,R-263-501-011-133/731); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9140303","EMG recording;implantable devices;telemetry;Wi-Fi and NIR dual-band;wireless powering","Electromyography;Implants;Telemetry;System-on-chip;Data acquisition;Muscles;Electrodes","Animals;Electrodes, Implanted;Electromyography;Equipment Design;Hindlimb;Infrared Rays;Muscle, Skeletal;Rats;Rats, Sprague-Dawley;Signal Processing, Computer-Assisted;Telemetry;Wireless Technology","9","","34","IEEE","14 Jul 2020","Aug. 2020","","IEEE","IEEE Journals"
"Flexible Multielectrode Arrays With 2-D and 3-D Contacts for  $In~ Vivo$  Electromyography Recording","M. Zia; B. Chung; S. Sober; M. S. Bakir","Department of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, USA; Department of Biology, Emory University, Atlanta, USA; Department of Biology, Emory University, Atlanta, USA; Department of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, USA","IEEE Transactions on Components, Packaging and Manufacturing Technology","6 Feb 2020","2020","10","2","197","202","We present a system for recording in vivo electromyographic (EMG) signals from songbirds using hybrid polyimide-polydimethylsiloxane (PDMS) flexible multielectrode arrays (MEAs). 2-D electrodes with a diameter of 200, 125, and 50 μm and a center-to-center pitch of 300, 200, and 100 μm, respectively, were fabricated. 3-D MEAs were fabricated using a photoresist reflow process to obtain hemispherical domes utilized to form the 3-D electrodes. Biocompatibility and flexibility of the arrays were ensured by using polyimide and PDMS as the materials of choice for the arrays. EMG activity was recorded from the expiratory muscle group of anesthetized songbirds using the fabricated 2-D and 3-D arrays. Air pressure data were also recorded simultaneously from the air sac of the songbird. Together, EMG recordings and air pressure measurements can be used to characterize how the nervous system controls breathing and other motor behaviors. Such technologies can in turn provide unique insights into motor control in a range of species, including humans. An improvement of over 7× in the signal-to-noise ratio (SNR) is observed with the utilization of 3-D MEAs in comparison to 2-D MEAs.","2156-3985","","10.1109/TCPMT.2019.2963556","National Institutes of Health(grant numbers:NIH R01 NS099375,NIH R01 NS084844,NIH R01 NS109237); McKnight Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947994","Electromyography;flexible multielectrode arrays (MEAs);polydimethylsiloxane (PDMS);polyimide;songbird","Electrodes;Electromyography;Muscles;Signal to noise ratio;Fabrication;Arrays;Polyimides","","13","","35","IEEE","1 Jan 2020","Feb. 2020","","IEEE","IEEE Journals"
"Stationary Wavelet Processing and Data Imputing in Myoelectric Pattern Recognition on a Low-Cost Embedded System","A. Naber; E. Mastinu; M. Ortiz-Catalan","Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden; Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden; Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden",IEEE Transactions on Medical Robotics and Bionics,"5 Dec 2019","2019","1","4","256","266","Pattern recognition-based decoding of surface electromyography allows for intuitive and flexible control of prostheses but comes at the cost of sensitivity to in-band noise and sensor faults. System robustness can be improved with wavelet-based signal processing and data imputing, but no attempt has been made to implement such algorithms on real-time, portable systems. The aim of this work was to investigate the feasibility of low-latency, wavelet-based processing and data imputing on an embedded device capable of controlling upper-arm prostheses. Nine able-bodied subjects performed Motion Tests while inducing transient disturbances. Additional investigation was performed on pre-recorded Motion Tests from 15 able-bodied subjects with simulated disturbances. Results from real-time tests were inconclusive, likely due to the low number of disturbance episodes, but simulated tests showed significant improvements in most metrics for both algorithms. However, both algorithms also showed reduced responsiveness during disturbance episodes. These results suggest wavelet-based processing and data imputing can be implemented in portable, real-time systems to potentially improve robustness to signal distortion in prosthetic devices with the caveat of reduced responsiveness for the typically short duration of signal disturbances. The trade-off between large-scale signal corruption robustness and system responsiveness warrants further studies in daily life activities.","2576-3202","","10.1109/TMRB.2019.2949853","Stiftelsen Promobilia; IngaBritt and Arne Lundbergs Foundation; Vinnova; European Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8884169","Wavelet transforms;electromyography;signal denoising;prosthetics;data imputing","Wavelet transforms;Electromyography;Signal denoising;Embedded systems;Prosthetics","","8","","52","IEEE","28 Oct 2019","Nov. 2019","","IEEE","IEEE Journals"
"Automatic Implementation of Progressive FastICA Peel-Off for High Density Surface EMG Decomposition","M. Chen; X. Zhang; X. Chen; P. Zhou","Guangdong Work Injury Rehabilitation Center, Guangzhou, China; Biomedical Engineering Program, University of Science and Technology of China, Hefei, China; Guangdong Work Injury Rehabilitation Center, Guangzhou, China; Guangdong Work Injury Rehabilitation Center, Guangzhou, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"8 Jan 2018","2018","26","1","144","152","This study presents automatic decomposition of high density surface electromyogram (EMG) signals through a progressive FastICA peel-off (PFP) framework. By incorporating FastICA, constrained FastICA and a peel-off strategy, the PFP can progressively expand the set of motor unit spike trains contributing to the EMG signal. A series of signal processing techniques were applied and integrated in this study to automatically implement the two tasks that often require human operator interaction during application of the PFP framework, including extraction of motor unit spike trains from FastICA outputs and reliability judgment of the extracted motor units. Based on these advances, an automatic PFP (APFP) framework was consequently developed. The decomposition performance of APFP was validated using simulated high density surface EMG signals. The APFP was also evaluated with experimental surface EMG signals, and the decomposition results were comparable to those achieved from the PFP with human operator interaction.","1558-0210","","10.1109/TNSRE.2017.2759664","Visiting Student Program of China Scholarship Council; National Natural Science Foundation of China(grant numbers:61771444); Guangzhou Science and Technology Programme(grant numbers:201704030039); National Institutes of Health of the U.S. Department of Health and Human Services(grant numbers:R21 NS093727); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8057801","FastICA;constrained FastICA;progressive FastICA peel-off;surface EMG;electrode array;automatic decomposition","Electromyography;Surface morphology;Surface treatment;Reliability;Uncertainty;Clustering methods","Algorithms;Automation;Computer Simulation;Electrodes;Electromyography;Humans;Motor Neurons;Muscle Fibers, Skeletal;Reproducibility of Results;Signal Processing, Computer-Assisted;Uncertainty","71","","24","IEEE","4 Oct 2017","Jan. 2018","","IEEE","IEEE Journals"
