"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"High-Density Surface EMG Denoising Using Independent Vector Analysis","K. Wang; X. Chen; L. Wu; X. Zhang; X. Chen; Z. J. Wang","Hefei National Laboratory for Physical Sciences at the Microscale, University of Science and Technology of China, Hefei, China; Hefei National Laboratory for Physical Sciences at the Microscale, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electrical and Computer Engineering, The University of British Columbia, Vancouver, Canada",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"5 Jun 2020","2020","28","6","1271","1281","High-density surface electromyography (HD-sEMG) can provide rich temporal and spatial information about muscle activation. However, HD-sEMG signals are often contaminated by power line interference (PLI) and white Gaussian noise (WGN). In the literature, independent component analysis (ICA) and canonical correlation analysis (CCA), as two popular used blind source separation techniques, are widely used for noise removal from HD-sEMG signals. In this paper, a novel method to remove PLI and WGN was proposed based on independent vector analysis (IVA). Taking advantage of both ICA and CCA, this method exploits the higher order and second-order statistical information simultaneously. Our proposed method was applied to both simulated and experimental EMG data for performance evaluation, which was at least 37.50% better than ICA and CCA methods in terms of relative root mean squared error and 28.84% better than ICA and CCA methods according to signal to noise ratio. The results demonstrated that our proposed method performed significantly better than either ICA or CCA. Specifically, the mean signal to noise ratio increased considerably. Our proposed method is a promising tool for denoising HD-sEMG signals while leading to a minimal distortion.","1558-0210","","10.1109/TNSRE.2020.2987709","National Key R&D Program of China(grant numbers:2018YFB1005001); National Natural Science Foundation of China(grant numbers:61922075); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9064821","High-density surface electromyography (HD-sEMG);independent vector analysis (IVA);power line interference;white Gaussian noise","Electromyography;Signal to noise ratio;Muscles;Noise reduction;Electrodes;Correlation;Force","Algorithms;Electromyography;Humans;Muscle, Skeletal;Normal Distribution;Signal Processing, Computer-Assisted;Signal-To-Noise Ratio","27","","33","IEEE","13 Apr 2020","June 2020","","IEEE","IEEE Journals"
"Myoelectric Interfaces and Related Applications: Current State of EMG Signal Processing–A Systematic Review","B. Rodríguez-Tapia; I. Soto; D. M. Martínez; N. C. Arballo","Facultad de Ciencias de la Ingeniería y Tecnología, Universidad Autónoma de Baja California, Tijuana, Mexico; Instituto de Ingeniería y Tecnología, Universidad Autónoma de Ciudad Juárez, Ciudad Juárez, Mexico; Facultad de Ciencias de la Ingeniería y Tecnología, Universidad Autónoma de Baja California, Tijuana, Mexico; Facultad de Ciencias de la Ingeniería y Tecnología, Universidad Autónoma de Baja California, Tijuana, Mexico",IEEE Access,"15 Jan 2020","2020","8","","7792","7805","The myoelectric interfaces are being used in rehabilitation technology, assistance and as an input device. This review focuses on an insightful analysis of the data acquisition system of EMG signals from these interfaces. According to applications reported in research articles of the last five years, the properties of the sensors, the number of channels, the pre-processing of the EMG signal, as well as the software and hardware used were identified. This analysis was performed for the following applications: monitoring of muscular activation for rehabilitation, muscle activation plans, and identification of possible pathologies, exoskeletons, electric of wheelchairs, prosthetics control, myoelectric bracelets, handwriting recognition and silent speech recognition. The results presented in this review become a guide of recommendations for the myoelectric signal processing according to the application of the interface. The main developments, degrees of research and open challenges are also presented in this direction.","2169-3536","","10.1109/ACCESS.2019.2963881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8949764","Emg acquisition system;emg processing;electromyography sensors;myoelectric control;myoelectric signals","Electromyography;Muscles;Sensors;Electrodes;Signal processing;Data acquisition;Monitoring","","108","","74","CCBY","3 Jan 2020","2020","","IEEE","IEEE Journals"
"Feature-Based Evaluation of a Wearable Surface EMG Sensor Against Laboratory Standard EMG During Force-Varying and Fatiguing Contractions","E. P. Doheny; C. Goulding; M. W. Flood; L. Mcmanus; M. M. Lowery","Department of Electrical and Electronic Engineering, University College Dublin, Dublin, Ireland; Department of Electrical and Electronic Engineering, University College Dublin, Dublin, Ireland; Department of Electrical and Electronic Engineering, University College Dublin, Dublin, Ireland; Department of Electrical and Electronic Engineering, University College Dublin, Dublin, Ireland; Department of Electrical and Electronic Engineering, University College Dublin, Dublin, Ireland",IEEE Sensors Journal,"6 Feb 2020","2020","20","5","2757","2765","Recent advances in wearable sensors enable recording of electromyography (EMG) outside the laboratory for extended periods of time. However, the properties of wearable EMG systems designed for long-term recording may differ from those of laboratory-standard systems, potentially impacting data. This study evaluated EMG features derived from signals recorded using a wearable system (BioStampRC, MC10 Inc.) against a reference laboratory system (Bagnoli, Delsys Inc.). Surface EMG data from the biceps brachii were recorded simultaneously using both systems during isometric elbow flexion, between 10% and 80% of maximum voluntary contraction (MVC), and during sustained submaximal fatiguing contraction, in twelve subjects. Linear and nonlinear EMG temporal and spectral features were then compared across both systems. No effect of recording system was detected on EMG onset/offset times, or on the relationship between force and EMG root mean squared amplitude. However, the relationships between force and median frequency, percentage determinism and multiscale entropy differed between systems. Baseline noise was also greater for the BioStampRC. Lower median frequencies were observed for the wearable system, likely due to the larger interelectrode distance, however, the relative change in EMG amplitude and median frequency during the fatiguing contraction was similar for both. Percentage determinism increased and multiscale entropy decreased during the fatiguing contraction for both systems, with higher and lower values respectively for the wearable system. Results indicate that the BiostampRC is appropriate for EMG onset/offset and amplitude estimation. However, caution is advised when comparing across systems as spectral and nonlinear features may differ due to electrode design differences.","1558-1748","","10.1109/JSEN.2019.2953354","Science Foundation Ireland(grant numbers:SFI/RC/2289); European Research Council(grant numbers:ERC-2014-CoG-646923); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8897580","EMG validation;wearable sensors;median frequency;determinism;multiscale entropy","Electromyography;Wearable sensors;Electrodes;Muscles;Force;Bioinformatics","","31","","52","IEEE","13 Nov 2019","1 March1, 2020","","IEEE","IEEE Journals"
"Adaptive Spatial Filtering of High-Density EMG for Reducing the Influence of Noise and Artefacts in Myoelectric Control","M. Stachaczyk; S. F. Atashzar; D. Farina","Department of Bioengineering, Imperial College London, London, U.K; Department of Electrical and Computer Engineering, Department of Mechanical and Aerospace Engineering, NYU WIRELESS Center, Tandon School of Engineering, New York University, New York City, USA; Department of Bioengineering, Imperial College London, London, U.K",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"7 Jul 2020","2020","28","7","1511","1517","Electromyography (EMG) is a source of neural information for controlling neuroprosthetic devices. To enhance the information content of conventional bipolar EMG, high-density EMG systems include tens to hundreds of closely spaced electrodes that non-invasively record the electrical activity of muscles with high spatial resolution. Despite the advantages of relying on multiple signal sources, however, variations in electrode-skin contact impedance and noise remain challenging for multichannel myocontrol systems. These spatial and temporal non-stationarities negatively impact the control accuracy and therefore substantially limit the clinical viability of high-density EMG techniques. Here, we propose an adaptive algorithm for automatic artefact/noise detection and attenuation for high-density EMG control. The method infers the presence of noise in each EMG channel by spectro-temporal measures of signal similarity. These measures are then used for establishing a scoring system based on an adaptive weighting and reinforcement formulation. The method was experimentally tested as a pre-processing step for a multi-class discrimination problem of 4-digit activation. The approach was proven to enhance the discriminative information content of high-density EMG signals, as well as to attenuate non-stationary artefacts, with improvements in accuracy and robustness of the classification.","1558-0210","","10.1109/TNSRE.2020.2986099","European Research Council Synergy project Natural BionicS(grant numbers:810346); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9093072","Artefact detection;electromyography;multichannel adaptation;noise attenuation;LDA","Electromyography;Electrodes;Muscles;Filtering;Attenuation;Frequency measurement;Fingers","Algorithms;Artifacts;Electric Impedance;Electrodes;Electromyography;Humans;Signal Processing, Computer-Assisted","41","","45","IEEE","13 May 2020","July 2020","","IEEE","IEEE Journals"
"Unsupervised Domain Adversarial Self-Calibration for Electromyography-Based Gesture Recognition","U. Côté-Allard; G. Gagnon-Turcotte; A. Phinyomark; K. Glette; E. J. Scheme; F. Laviolette; B. Gosselin","Department of Electrical and Computer Engineering, Laval University, Québec, Canada; Department of Electrical and Computer Engineering, Laval University, Québec, Canada; Institute of Biomedical Engineering, University of New Brunswick, Fredericton, Canada; RITMO, University of Oslo, Oslo, Norway; Institute of Biomedical Engineering, University of New Brunswick, Fredericton, Canada; Department of Computer Science and Software Engineering, Laval University, Québec, Canada; Department of Electrical and Computer Engineering, Laval University, Québec, Canada",IEEE Access,"6 Oct 2020","2020","8","","177941","177955","Surface electromyography (sEMG) provides an intuitive and non-invasive interface from which to control machines. However, preserving the myoelectric control system's performance over multiple days is challenging, due to the transient nature of the signals obtained with this recording technique. In practice, if the system is to remain usable, a time-consuming and periodic recalibration is necessary. In the case where the sEMG interface is employed every few days, the user might need to do this recalibration before every use. Thus, severely limiting the practicality of such a control method. Consequently, this paper proposes tackling the especially challenging task of unsupervised adaptation of sEMG signals, when multiple days have elapsed between each recording, by introducing Self-Calibrating Asynchronous Domain Adversarial Neural Network (SCADANN). SCADANN is compared with two state-of-the-art self-calibrating algorithms developed specifically for deep learning within the context of EMG-based gesture recognition and three state-of-the-art domain adversarial algorithms. The comparison is made both on an offline and a dynamic dataset (20 participants per dataset), using two different deep network architectures with two different input modalities (temporal-spatial descriptors and spectrograms). Overall, SCADANN is shown to substantially and systematically improves classification performances over no recalibration and obtains the highest average accuracy for all tested cases across all methods.","2169-3536","","10.1109/ACCESS.2020.3027497","Natural Sciences and Engineering Research Council of Canada (NSERC)(grant numbers:401220434,376091307,114090); Institut de recherche Robert-Sauvé en santé et en sécurité du travail (IRSST); Research Council of Norway(grant numbers:262762,274996); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9207910","EMG;myoelectric control;domain adaptation;self-calibration;domain adversarial;gesture recognition","Gesture recognition;Training;Real-time systems;Heuristic algorithms;Electrodes;Clustering algorithms;Electromyography","","54","","62","CCBY","28 Sep 2020","2020","","IEEE","IEEE Journals"
"A Myoelectric Control Interface for Upper-Limb Robotic Rehabilitation Following Spinal Cord Injury","C. G. McDonald; J. L. Sullivan; T. A. Dennis; M. K. O’Malley","Department of Mechanical Engineering, Rice University, Houston, USA; Department of Mechanical Engineering, Rice University, Houston, USA; Department of Mechanical Engineering, Rice University, Houston, USA; Department of Mechanical Engineering, Rice University, Houston, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"8 Apr 2020","2020","28","4","978","987","Spinal cord injury (SCI) is a widespread, life-altering injury leading to impairment of sensorimotor function that, while once thought to be permanent, is now being treated with the hope of one day being able to restore function. Surface electromyography (EMG) presents an opportunity to examine and promote human engagement at the neuromuscular level, enabling new protocols for intervention that could be combined with robotic rehabilitation, particularly when robot motion or force sensing may be unusable due to the user's impairment. In this paper, a myoelectric control interface to an exoskeleton for the elbow and wrist was evaluated on a population of ten able-bodied participants and four individuals with cervical-level SCI. The ability of an EMG classifier to discern intended direction of motion in single-degree-of-freedom (DoF) and multi-DoF control modes was assessed for usability in a therapy-like setting. The classifier demonstrated high accuracy for able-bodied participants (averages over 99% for single-DoF and near 90% for multi-DoF), and performance in the SCI group was promising, warranting further study (averages ranging from 85% to 95% for single-DoF, and variable multi-DoF performance averaging around 60%). These results are encouraging for the future use of myoelectric interfaces in robotic rehabilitation for SCI.","1558-0210","","10.1109/TNSRE.2020.2979743","Mission Connect, a project of the TIRR Foundation(grant numbers:018-114); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9031340","Rehabilitation robotics;spinal cord injury;electromyography;myoelectric control;pattern recognition","Electromyography;Muscles;Wrist;Robot sensing systems;Injuries;Robot kinematics","Electromyography;Exoskeleton Device;Humans;Robotic Surgical Procedures;Robotics;Spinal Cord Injuries;Upper Extremity","48","","31","IEEE","10 Mar 2020","April 2020","","IEEE","IEEE Journals"
"Improving EMG Signal Change Point Detection for Low SNR by Using Extended Teager-Kaiser Energy Operator","A. Tigrini; A. Mengarelli; S. Cardarelli; S. Fioretti; F. Verdini","Department of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Department of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Department of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Department of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Department of Information Engineering, Università Politecnica delle Marche, Ancona, Italy",IEEE Transactions on Medical Robotics and Bionics,"23 Nov 2020","2020","2","4","661","669","Muscle onset detection plays a key role in applications ranging from clinical to assistive technology. The Teager-Kaiser energy operator (TKEO) is an acknowledged tool used in surface electromyography (sEMG) signal conditioning for improving the performances of many change-point detection methods. Here, a TKEO extended version (ETKEO) was used to investigate its effects, for different SNR ranges, among a series of well-assessed algorithms, including a threshold-based one (TP). An optimization procedure on synthetic signals for the selection of the operator structure was also developed. The detection errors between TKEO and ETKEO, performed on real sEMG signals with SNR≤8 dB, showed significant ( ${p} < 0.05$ ) overall improvements, not lower than 30%, when ETKEO was used. When compared with more robust techniques preconditioned by ETKEO as well, i.e., wavelet-, CUSUM- and profile likelihood maximization-based algorithms, the TP detector reached comparable performances for each SNR band, also for the lowest one. The results support the relevance of using ETKEO to improve onset analysis methods for a wide range of low SNR values, being particularly suitable for applications such as myoelectric motion intention detection. Moreover, the ETKEO adaptable structure suggests its use for other biological signals, presenting different characteristics with respect to sEMG signals.","2576-3202","","10.1109/TMRB.2020.3014517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9159685","Onset detection;Teager-Kaiser operators;change point detection;surface electromyography","Signal to noise ratio;Detection algorithms;Electromyography;Signal processing algorithms","","26","","64","IEEE","5 Aug 2020","Nov. 2020","","IEEE","IEEE Journals"
"Learning Effective Spatial–Temporal Features for sEMG Armband-Based Gesture Recognition","Y. Zhang; Y. Chen; H. Yu; X. Yang; W. Lu","Beijing Key Laboratory of Mobile Computing and Pervasive Device, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; Beijing Key Laboratory of Mobile Computing and Pervasive Device, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; Beijing Key Laboratory of Mobile Computing and Pervasive Device, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; Beijing Key Laboratory of Mobile Computing and Pervasive Device, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; Beijing Key Laboratory of Mobile Computing and Pervasive Device, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China",IEEE Internet of Things Journal,"12 Aug 2020","2020","7","8","6979","6992","Surface electromyography (sEMG) armband-based gesture recognition is an active research topic that aims to identify hand gestures with a single row of sEMG electrodes. As a typical type of biological signal, sEMG on one channel is nonstationary temporally and related to multiple adjacent muscles spatially, which hinders the effective representation in gesture recognition. To tackle these aspects, we propose a spatial–temporal features-based gesture recognition method (STF-GR) in this article. Specifically, STF-GR first decomposes the nonstationary multichannel sEMG by multivariate empirical mode decomposition, which jointly transforms each channel into a series of stationary subsignals. It can keep the temporal stationarity within-channel as well as the spatial independence across-channel. Then, by the convolutional recurrent neural network, STF-GR extracts and merges spatial–temporal features of decomposed sEMG signal. Finally, a negative log-likelihood-based cost function is used to make the final gesture decision. To evaluate the performance of STF-GR, we conduct experiments on three data sets, noninvasive adaptive hand prosthetic (NinaPro), CapgMyo, and BandMyo. The first two are publicly available, and BandMyo is collected by ourselves. Experimental evaluations with within-subject tests show that STF-GR exceeds the performance of other state-of-the-art methods, including deep learning algorithms that are not focused on spatial–temporal features and traditional machine learning algorithms that use handcrafted features.","2327-4662","","10.1109/JIOT.2020.2979328","National Key Research and Development Plan of China(grant numbers:2017YFB1002801); Natural Science Foundation of China(grant numbers:61972383,61502456); Research and Development Plan in Key Field of Guangdong Province(grant numbers:2019B010109001); Alibaba Group through the Alibaba Innovative Research Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9027894","Convolutional recurrent neural network (CRNN);gesture recognition;multivariate empirical mode decomposition (MEMD);surface electromyography (sEMG)","Electrodes;Gesture recognition;Muscles;Electromyography;Internet of Things;Empirical mode decomposition","","63","","50","IEEE","9 Mar 2020","Aug. 2020","","IEEE","IEEE Journals"
"A Subject-Transfer Framework Based on Single-Trial EMG Analysis Using Convolutional Neural Networks","K. -T. Kim; C. Guan; S. -W. Lee","Department of Brain and Cognitive Engineering, Korea University, Seoul, South Korea; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Department of Brain and Cognitive Engineering, Korea University, Seoul, South Korea",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"8 Jan 2020","2020","28","1","94","103","In recent years, electromyography (EMG)-based practical myoelectric interfaces have been developed to improve the quality of daily life for people with physical disabilities. With these interfaces, it is very important to decode a user's movement intention, to properly control the external devices. However, improving the performance of these interfaces is difficult due to the high variations in the EMG signal patterns caused by intra-user variability. Therefore, this paper proposes a novel subject-transfer framework for decoding hand movements, which is robust in terms of intra-user variability. In the proposed framework, supportive convolutional neural network (CNN) classifiers, which are pre-trained using the EMG data of several subjects, are selected and fine-tuned for the target subject via single-trial analysis. Then, the target subject's hand movements are classified by voting the outputs of the supportive CNN classifiers. The feasibility of the proposed framework is validated with NinaPro databases 2 and 3, which comprise 49 hand movements of 40 healthy and 11 amputee subjects, respectively. The experimental results indicate that, when compared to the self-decoding framework, which uses only the target subject's data, the proposed framework can successfully decode hand movements with improved performance in both healthy and amputee subjects. From the experimental results, the proposed subject-transfer framework can be seen to represent a useful tool for EMG-based practical myoelectric interfaces controlling external devices.","1558-0210","","10.1109/TNSRE.2019.2946625","Institute of Information & Communications Technology Planning & Evaluation (IITP) grant; Ministry of Science, ICT and Future Planning(grant numbers:2017-0-00432); Institute of Information & Communications Technology Planning & Evaluation (IITP) grant; Ministry of Science, ICT and Future Planning(grant numbers:2017-0-00451); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8865669","Subject-transfer framework;myoelectric interfaces;electromyography;convolutional neural networks","Electromyography;Databases;Spectrogram;Feature extraction;Electrodes;Pattern recognition;Support vector machines","Adult;Algorithms;Amputees;Benchmarking;Computer Systems;Databases, Factual;Electromyography;Female;Hand;Healthy Volunteers;Humans;Intention;Machine Learning;Male;Movement;Neural Networks, Computer;Reproducibility of Results;User-Computer Interface","114","","40","IEEE","14 Oct 2019","Jan. 2020","","IEEE","IEEE Journals"
"Guiding the Training of Users With a Pattern Similarity Biofeedback to Improve the Performance of Myoelectric Pattern Recognition","E. de Montalivet; K. Bailly; A. Touillet; N. Martinet; J. Paysant; N. Jarrassé","INSERM U1150, Agathe Team, CNRS, UMR 7222, ISIR, Sorbonne Université, Paris, France; PIRoS Team, CNRS, UMR 7222, ISIR, Sorbonne Université, Paris, France; Centre Louis Pierquin, Institut Régional de Médecine Physique et de Réadaptation, UGECAM Nord-Est, Nancy, France; Centre Louis Pierquin, Institut Régional de Médecine Physique et de Réadaptation, UGECAM Nord-Est, Nancy, France; Centre Louis Pierquin, Institut Régional de Médecine Physique et de Réadaptation, UGECAM Nord-Est, Nancy, France; INSERM U1150, Agathe Team, CNRS, UMR 7222, ISIR, Sorbonne Université, Paris, France",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Aug 2020","2020","28","8","1731","1741","Next generation prosthetics will rely massively on myoelectric ”Pattern Recognition” (PR) based control approaches, to improve their users' dexterity. One major identified factor of successful functioning of these approaches lies in the training of amputees and in their understanding of how those prosthetics works. We thus propose here an intuitive pattern similarity biofeedback which can be easily used to train amputees and allow them to optimize their muscular contractions to improve their control performance. Experiments were conducted on twenty able-bodied participants and one transradial amputee. Their performance in controlling an interface through a myoelectric PR algorithm was evaluated; before and after a short automatic user training session consisting in using the proposed visual biofeedback for ten participants, and using a generic PR algorithm output feedback for the others ten. Participants who were trained with the proposed biofeedback increased their classification score for the retrained gesture (by 39.4%), without affecting the overall classification performance (which progressed by 10.2%) through over-training and increase of False Positive rate as observed in the control group. Additional analysis indicates a clear change in contraction strategy only in the group who used the proposed biofeedback. These preliminary results highlight the potential of this method which does not focus so much on over-optimizing the pattern recognition algorithm or on physically training the users, but on providing them simple and intuitive information to adapt or change their motor strategies to solve some misclassification issues.","1558-0210","","10.1109/TNSRE.2020.3003077","ANR (Project PhantoMovCOntrol)(grant numbers:ANR-15-CE19-0008-02); Labex SMART(grant numbers:ANR-11-LABX-65); French State Funds managed by ANR within the Investissements d’Avenir Programme(grant numbers:ANR-11-IDEX-0004-02); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9119483","Pattern recognition (PR);electromyography;biofeedback;prostheses;user training","Training;Biological control systems;Visualization;Muscles;Prosthetics;Pattern recognition;Electromyography","Amputees;Artificial Limbs;Biofeedback, Psychology;Electromyography;Humans;Pattern Recognition, Automated","10","","35","IEEE","17 Jun 2020","Aug. 2020","","IEEE","IEEE Journals"
