"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Event-Driven Spiking Convolutional Neural Network for Electromyography Pattern Recognition","M. Xu; X. Chen; A. Sun; X. Zhang; X. Chen","Department of Electronic Science and Technology, University of Science and Technology of China, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, China; Department of Electronic Science and Technology, University of Science and Technology of China, China; Department of Electronic Science and Technology, University of Science and Technology of China, China",IEEE Transactions on Biomedical Engineering,"30 Aug 2023","2023","70","9","2604","2615","Electromyography (EMG) pattern recognition is an important technology for prosthesis control and human-computer interaction etc. However, the practical application of EMG pattern recognition is hampered by poor accuracy and robustness due to electrode shift caused by repeated wearing of the signal acquisition device. Moreover, the user's acceptability is low due to the heavy training burden, which is caused by the need for a large amount of training data by traditional methods. In order to explore the advantage of spiking neural network (SNN) in solving the poor robustness and heavy training burden problems in EMG pattern recognition, a spiking convolutional neural network (SCNN) composed of cyclic convolutional neural network (CNN) and fully connected modules is proposed and implemented in this study. High density surface electromyography (HD-sEMG) signals collected from 6 gestures of 10 subjects at 6 electrode positions are taken as the research object. Compared to CNN with the same structure, CNN-Long Short Term Memory (CNN-LSTM), linear kernel linear discriminant analysis classifier (LDA) and spiking multilayer perceptron (Spiking MLP), the accuracy of SCNN is 50.69%, 33.92%, 32.94% and 9.41% higher in the small sample training experiment, 6.50%, 4.23%, 28.73%, and 2.57% higher in the electrode shifts experiment respectively. In addition, the power consumption of SCNN is about 1/93 of CNN. The advantages of the proposed framework in alleviating user training burden, mitigating the adverse effect of electrode shifts and reducing power consumption make it very meaningful for promoting the development of user-friendly real-time myoelectric control system.","1558-2531","","10.1109/TBME.2023.3258606","National Natural Science Foundation of China(grant numbers:82272113,61871360); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10075518","EMG pattern recognition;event-driven differential coding;LIF;SNN;STBP","Electromyography;Pattern recognition;Electrodes;Training;Convolutional neural networks;Task analysis;Power demand","Humans;Electromyography;Neural Networks, Computer;Artificial Limbs;Gestures;Discriminant Analysis;Algorithms","23","","56","IEEE","17 Mar 2023","Sept. 2023","","IEEE","IEEE Journals"
"Deep Learning for Electromyographic Lower-Limb Motion Signal Classification Using Residual Learning","J. Sun; Y. Wang; J. Hou; G. Li; B. Sun; P. Lu","Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong, SAR, China; Department of Mechanical Engineering, The University of Hong Kong, Hong Kong, SAR, China; Department of Mechanical Engineering, The University of Hong Kong, Hong Kong, SAR, China; Department of Mechanical Engineering, The University of Hong Kong, Hong Kong, SAR, China; Department of Mechanical Engineering, The University of Hong Kong, Hong Kong, SAR, China; Department of Mechanical Engineering, The University of Hong Kong, Hong Kong, SAR, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"3 Jun 2024","2024","32","","2078","2086","Electromyographic (EMG) signals have gained popularity for controlling prostheses and exoskeletons, particularly in the field of upper limbs for stroke patients. However, there is a lack of research in the lower limb area, and standardized open-source datasets of lower limb EMG signals, especially recording data of Asian race features, are scarce. Additionally, deep learning algorithms are rarely used for human motion intention recognition based on EMG, especially in the lower limb area. In response to these gaps, we present an open-source benchmark dataset of lower limb EMG with Asian race characteristics and large data volume, the JJ dataset, which includes approximately 13,350 clean EMG segments of 10 gait phases from 15 people. This is the first dataset of its kind to include the nine main muscles of human gait when walking. We used the processed time-domain signal as input and adjusted ResNet-18 as the classification tool. Our research explores and compares multiple key issues in this area, including the comparison of sliding time window method and other preprocessing methods, comparison of time-domain and frequency-domain signal processing effects, cross-subject motion recognition accuracy, and the possibility of using thigh and calf muscles in amputees. Our experiments demonstrate that the adjusted ResNet can achieve significant classification accuracy, with an average accuracy rate of 95.34% for human gait phases. Our research provides a valuable resource for future studies in this area and demonstrates the potential for ResNet as a robust and effective method for lower limb human motion intention pattern recognition.","1558-0210","","10.1109/TNSRE.2024.3403723","Seed Funding for Strategic Interdisciplinary Research Scheme and Platform Technology Fund; HKU Libraries Open Access Author Fund sponsored by the HKU Libraries; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10535982","Asian feature;surface electromyography;EMG dataset;residual learning;deep learning;lower limb;gait phase recognition","Electromyography;Muscles;Electrodes;Legged locomotion;Deep learning;Prosthetics;Electroencephalography","Humans;Electromyography;Deep Learning;Lower Extremity;Algorithms;Male;Adult;Gait;Female;Muscle, Skeletal;Signal Processing, Computer-Assisted;Young Adult;Movement;Walking;Neural Networks, Computer;Intention","20","","39","CCBY","21 May 2024","2024","","IEEE","IEEE Journals"
"Lower-Limb Myoelectric Calibration Postures for Transtibial Prostheses","R. R. Posh; E. C. Barry; J. P. Schmiedeler; P. M. Wensing","Department of Aerospace and Mechanical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Aerospace and Mechanical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Aerospace and Mechanical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Aerospace and Mechanical Engineering, University of Notre Dame, Notre Dame, IN, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"14 Mar 2024","2024","32","","1210","1220","The use of an agonist-antagonist muscle pair for myoelectric control of a transtibial prosthesis requires normalizing the myoelectric signals and identifying their co-contraction signature. Extensive literature has explored the relationship between body posture and lower-limb muscle activation level using surface electromyography (EMG), but it is unknown how these relationships hold after amputation. Using a virtual tracking task, this study compares the effect of three different calibration postures (seated, standing, dynamic) on user tracking ability while in two tracking postures (seated, standing) for 18 able-bodied (AB) subjects and 9 subjects with transtibial (TT) amputation. As expected, AB subjects produced statistically significant differences in muscle activation for gastrocnemius (GAS) when seated vs. standing during calibration (p = 8.8e-4), but not for tibialis anterior (TA) (p = 0.76). TT subjects, however, showed no significant differences in GAS or TA between seated and standing (p = 0.90, 0.60 respectively). It was also determined that normalizing EMG by the global maximum signal observed (standard in biomechanic analysis) is undesirable for myoelectric control. For best general results with this framework, calibration in both seated and dynamic postures is recommended, taking the normalization information from the seated posture and the narrowest co-contraction slopes from the two.","1558-0210","","10.1109/TNSRE.2024.3375118","NSF(grant numbers:DGE-1841556,CMMI-1943703); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10463088","Transtibial prosthesis;myoelectric control;volitional control","Electromyography;Calibration;Muscles;Task analysis;Prosthetics;Legged locomotion;Knee","Humans;Calibration;Amputees;Artificial Limbs;Muscle, Skeletal;Electromyography;Posture","5","","32","CCBYNCND","7 Mar 2024","2024","","IEEE","IEEE Journals"
"Using Flexible and Stretchable Surface Electromyography Electrode Array to Evaluate Congenital Muscular Torticollis in Children","Y. Li; J. Sun; X. Qiu; Q. Li; W. Wang; S. Zhu; J. Wei; D. Qi; S. Chen; S. Tang; Z. Xiong; Z. Liu; G. Li","CAS Key Laboratory of Human-Machine Intelligence-Synergy Systems and SIAT Branch, Shenzhen Institute of Artificial Intelligence and Robotics for Society, Shenzhen, China; CAS Key Laboratory of Human-Machine Intelligence-Synergy Systems and SIAT Branch, Shenzhen Institute of Artificial Intelligence and Robotics for Society, Shenzhen, China; Shenzhen Children's Hospital, China Medical University, Shenzhen, Guangdong, China; CAS Key Laboratory of Human-Machine Intelligence-Synergy Systems and SIAT Branch, Shenzhen Institute of Artificial Intelligence and Robotics for Society, Shenzhen, China; CAS Key Laboratory of Human-Machine Intelligence-Synergy Systems and SIAT Branch, Shenzhen Institute of Artificial Intelligence and Robotics for Society, Shenzhen, China; CAS Key Laboratory of Human-Machine Intelligence-Synergy Systems and SIAT Branch, Shenzhen Institute of Artificial Intelligence and Robotics for Society, Shenzhen, China; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, SIAT Branch, Shenzhen, China; MIIT Key Laboratory of Critical Materials Technology for New Energy Conversion and Storage National and Local Joint Engineering Laboratory for Synthesis, Transformation and Separation of Extreme Environmental Nutrients School of Chemistry and Chemical Engineering, Harbin, China; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, SIAT Branch, Shenzhen, China; Shenzhen Children's Hospital, China Medical University, Shenzhen, Guangdong, China; Shenzhen Children's Hospital, China Medical University, Shenzhen, Guangdong, China; CAS Key Laboratory of Human-Machine Intelligence-Synergy Systems and SIAT Branch, Shenzhen Institute of Artificial Intelligence and Robotics for Society, Shenzhen, China; CAS Key Laboratory of Human-Machine Intelligence-Synergy Systems and SIAT Branch, Shenzhen Institute of Artificial Intelligence and Robotics for Society, Shenzhen, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"1 Jun 2023","2023","31","","2477","2485","Congenital Muscular Torticollis (CMT) is a neuromuscular disease in children, which leads to exacerbation of postural deformity and neck muscle dysfunction with age. Towards facilitating functional assessment of neuromuscular disease in children, topographic electromyography (EMG) maps enabled by flexible and stretchable surface EMG (sEMG) electrode arrays are used to evaluate the neck myoelectric activities in this study. Customed flexible and stretchable sEMG electrode arrays with 84 electrodes were utilized to record sEMG in all subjects during neck motion tasks. Clinical parameter assessments including the cervical range of motion (ROM), sonograms of the sternocleidomastoid (SCM), and corresponding histological analysis were also performed to evaluate the CMT. The muscle activation patterns of neck myoelectric activities between the CMT patients and the healthy subjects were asymmetric during different neck motion tasks. The CMT patients presented significantly lower values in spatial features of two-dimensional (2D) correlation coefficient, left/right energy ratio, and left/right energy difference (p < 0.001). The 2D correlation coefficient of activation patterns of neck rotation and extension in CMT patients significantly correlated with clinical parameter assessments (p < 0.05). The findings suggest that the spatial features of muscle activation patterns based on the sEMG electrode arrays can be utilized to evaluate the CMT. The flexible and stretchable sEMG electrode array is promising to facilitate the functional evaluation and treatment strategies for children with neuromuscular disease.","1558-0210","","10.1109/TNSRE.2023.3271650","National Key Research and Development Program of China(grant numbers:2021YFF0501601); National Natural Science Foundation of China(grant numbers:81927804,62103405,62201559); Natural Science Foundation of Guangdong Province(grant numbers:2022A1515010169); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2021A1515110879,2023A1515011160); Sanming Project of Medicine in Shenzhen(grant numbers:SZSM202011012); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10113349","Congenital muscular torticollis;sternocleidomastoid;muscle activation pattern;flexible and stretchable and electrode arrays","Neck;Electrodes;Muscles;Electromyography;Task analysis;Manganese;Surface topography","Humans;Child;Electromyography;Torticollis;Neck Muscles;Electrodes;Neuromuscular Diseases","3","","35","CCBY","1 May 2023","2023","","IEEE","IEEE Journals"
"Development of Consumer-Friendly Surface Electromyography System for Muscle Fatigue Detection","R. Kinugasa; S. Kubo","Faculty of Human Sciences, Kanagawa University, Kanagawa, Yokohama, Japan; Faculty of Human Sciences, Kanagawa University, Kanagawa, Yokohama, Japan",IEEE Access,"23 Jan 2023","2023","11","","6394","6403","In this study, a low-cost, wireless, and smartphone-controlled surface electromyography (EMG) system was designed and developed for consumers, and the recorded EMG signals were evaluated against a reference laboratory EMG system during fatiguing contraction. Using commercially available inexpensive components, the components of the EMG signal-acquisition circuit were optimized, and a microcontroller was combined with a Bluetooth module. The EMG signals were then converted from analog to digital signals and transmitted to a smartphone via Bluetooth serial communication. EMG signals from the biceps brachii of six healthy subjects were recorded separately using two EMG systems during sustained submaximal isometric contraction until the endurance limit was reached. The root mean square (RMS) and mean power frequency (MPF) of the EMG signals were calculated. The results indicated that both the EMG systems exhibited a characteristic progressive increase in EMGRMS and decrease in EMGMPF during sustained isometric contraction. The relative agreement between the two EMG systems, assessed by intraclass correlation coefficient (ICC), was excellent for EMGRMS (ICC 0.933, P < 0.001) and moderate for EMGMPF (ICC 0.662, P =0.049). The cost of the sensor components in the hardware was ¥ 8,486 per unit. The proposed consumer-friendly EMG system, which is inexpensive and highly versatile in terms of wireless and smartphone accessibility, can detect the phenomenon associated with increased amplitude and low-frequency components during muscle fatigue contraction with a magnitude similar to that of the commercially available laboratory EMG systems.","2169-3536","","10.1109/ACCESS.2023.3237557","Japan Keirin Autorace Foundation(grant numbers:2020M-125); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10018339","Amplitude;EMG;low-cost;smartphone;spectral analysis;sustained isometric contraction","Electromyography;Electrodes;Costs;Muscles;Fatigue;Wireless communication;Wireless sensor networks","","20","","44","CCBY","16 Jan 2023","2023","","IEEE","IEEE Journals"
"LibEMG: An Open Source Library to Facilitate the Exploration of Myoelectric Control","E. Eddy; E. Campbell; A. Phinyomark; S. Bateman; E. Scheme","Department of Electrical and Computer Engineering, University of New Brunswick, Fredericton, Canada; Department of Electrical and Computer Engineering, University of New Brunswick, Fredericton, Canada; Department of Electrical and Computer Engineering, University of New Brunswick, Fredericton, Canada; Human-Computer Interaction Laboratory, University of New Brunswick, Fredericton, Canada; Department of Electrical and Computer Engineering, University of New Brunswick, Fredericton, Canada",IEEE Access,"21 Aug 2023","2023","11","","87380","87397","Myoelectric control has been used predominantly in the field of prosthetics, but is an increasingly promising hands-free input modality for emerging consumer markets such as mixed reality. Developing robust machine learning-enabled EMG control systems, however, has historically required substantial domain expertise. This has presented a significant barrier to entry for researchers, impeded progress in EMG-based interaction design, and contributed to the perception that such systems lack the robustness and intuitiveness required for real-world use. To overcome these challenges, we present LibEMG, an open-source Python library for performing offline EMG analyses and developing online EMG-based interactions. By abstracting the challenges and nuances surrounding myoelectric control, including hardware interfacing, data acquisition, feature extraction/selection, classification, post-processing, and evaluation, we eliminate many of the significant barriers limiting the exploration of this technology. Combining expertise from the prosthetics and human-computer interaction communities into a shared library, extensive examples, and documentation, we provide researchers with an accessible tool to accelerate research and improve reproducibility in myoelectric control. In doing so, we aim to facilitate the exploration of this technology, particularly outside prosthesis control, to unlock its potential as a widely applicable hands-free input modality. Documentation: https://libemg.github.io/libemg/.","2169-3536","","10.1109/ACCESS.2023.3304544","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10214558","EMG;electromyography;toolkit;library;myoelectric control;gesture recognition","Electromyography;Prosthetics;Libraries;Human computer interaction;Feature extraction;Muscles;Control systems;Gesture recognition;Open source software","","33","","93","CCBYNCND","11 Aug 2023","2023","","IEEE","IEEE Journals"
"Model-Based Estimation of Inspiratory Effort Using Surface EMG","J. Graßhoff; E. Petersen; S. Walterspacher; P. Rostalski","Fraunhofer IMTE, Research Institution for Individualized and Cell-Based Medical Engineering, Lübeck, Germany; DTU Compute, Technical University of Denmark, Denmark; Faculty of Health/School of Medicine, Witten/Herdecke University, Germany; Fraunhofer IMTE, Research Institution for Individualized and Cell-Based Medical Engineering, Germany",IEEE Transactions on Biomedical Engineering,"26 Dec 2022","2023","70","1","247","258","Objective: The quantification of inspiratory patient effort in assisted mechanical ventilation is essential for the adjustment of ventilatory assistance and for assessing patient-ventilator interaction. The inspiratory effort is usually measured via the respiratory muscle pressure (P$_{\mathsf{mus}}$) derived from esophageal pressure (P$_{\mathsf{es}}$) measurements. As yet, no reliable non-invasive and unobtrusive alternatives exist to continuously quantify P$_{\mathsf{mus}}$. Methods: We propose a model-based approach to estimate P$_{\mathsf{mus}}$ non-invasively during assisted ventilation using surface electromyographic (sEMG) measurements. The method combines the sEMG and ventilator signals to determine the lung elastance and resistance as well as the neuromechanical coupling of the respiratory muscles via a novel regression technique. Using the equation of motion, an estimate for P$_{\mathsf{mus}}$ can then be calculated directly from the lung mechanical parameters and the pneumatic ventilator signals. Results: The method was applied to data recorded from a total of 43 ventilated patients and validated against P$_{\mathsf{es}}$-derived P$_{\mathsf{mus}}$. Patient effort was quantified via the P$_{\mathsf{mus}}$ pressure-time-product (PTP). The sEMG-derived PTP estimated using the proposed method was highly correlated to P$_{\mathsf{es}}$-derived PTP ($\mathsf{r}=\text{0.95}\pm \text{0.04}$), and the breath-wise deviation between the two quantities was $-\text{0.83}\pm \text{1.73}\,\text{cmH}_\text{2}\text{O}\text{s}$. Conclusion: The estimated, sEMG-derived P$_{\mathsf{mus}}$ is closely related to the P$_{\mathsf{es}}$-based reference and allows to reliably quantify inspiratory effort. Significance: The proposed technique provides a valuable tool for physicians to assess patients undergoing assisted mechanical ventilation and, thus, may support clinical decision making.","1558-2531","","10.1109/TBME.2022.3188183","European Union - European Regional Development Fund; Federal Government and Land Schleswig Holstein(grant numbers:12420002); Drägerwerk Ag and Co. KGaA; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9814853","Electromyography;lung mechanics;mechanical ventilation;non-invasive parameter estimation;system identification","Electromyography;Ventilation;Muscles;Estimation;Pressure measurement;Lung;Channel estimation","Humans;Electromyography;Regression Analysis;Respiration, Artificial;Respiratory Muscles;Tidal Volume","13","","44","CCBY","4 Jul 2022","Jan. 2023","","IEEE","IEEE Journals"
"Stylohyoid and Posterior Digastric Potential Evaluation for a Swallowing Detection With Intramuscular EMG","A. Mialland; I. Atallah; A. Bonvilain","Univ. Grenoble Alpes, CNRS, Grenoble INP, Gipsa-Lab, Grenoble, France; Univ. Grenoble Alpes, Otorhinolaryngology, CHU Grenoble Alpes, La Tronche, France; Univ. Grenoble Alpes, CNRS, Grenoble INP, Gipsa-Lab, Grenoble, France",IEEE Transactions on Medical Robotics and Bionics,"30 Jan 2024","2024","6","1","292","301","Total laryngectomy consists of the removal of the larynx and requires a tracheostomy to allow breathing, where the trachea is sewn on the anterior throat. This permanently separates the airway from the esophagus and any attempt to set it back in place would require to emulate the protective mechanism of the larynx, to avoid any aspiration during swallowing. So, with the aim to allow for the feasibility of an implantable active artificial larynx, and based on our previous investigations (Mialland et al., n.d.; 2023; 2023; 2022) this paper focuses on the stylohyoid and the posterior digastric muscles to evaluate their potential for a real-time and implantable swallowing detection algorithm. Indeed, we have shown that they activate at the beginning of swallowing, predominantly for swallowing, and that they are easily accessible, with no further impairment required during any sensor implantation. So, we measured them with intramuscular electromyography (EMG), along with the surface EMG of the submental muscles, to provide a basis for comparison. The swallowing sound was also measured with an accelerometer, to measure the vibration it generates through the skin, and define a temporal limit for the detection. 4 swallowing tasks and 13 non-swallowing tasks were investigated, to assess the muscles in terms of detection performances and abilities to provide early detection. Sub-groups of participants with similar swallowing, based on the Euclidean distance, were also explored. Thus, we found that the stylohyoid and the posterior digastric outperform the submental muscles and previously reported results in the literature, with increased performances when combined. Besides, the tasks that are the most related to the oral preparatory stage of swallowing tend to provide similar activity than the swallowing tasks, and are responsible for the most drastic drop in performances. Finally, even though we found promising results in terms of earliness, a real-time swallowing detection would benefit both from a stratified approach and from the development of an algorithm that is inherently built around a temporal constraint.","2576-3202","","10.1109/TMRB.2023.3336960","Région Auvergne Rhône Alpes; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10330813","Swallowing detection;stylohyoid;digastric;electromyography;total laryngectomy;deglutition","Muscles;Electromyography;Vibration measurement;Larynx;Real-time systems;Neck;Event detection","","2","","45","IEEE","28 Nov 2023","Feb. 2024","","IEEE","IEEE Journals"
"A Transformer-Based Gesture Prediction Model via sEMG Sensor for Human–Robot Interaction","Y. Liu; X. Li; L. Yang; H. Yu","School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China",IEEE Transactions on Instrumentation and Measurement,"13 Mar 2024","2024","73","","1","15","As one of the most direct and pivotal modes of human–computer interaction (HCI), the application of surface electromyography (sEMG) signals in the domain of gesture prediction has emerged as a prominent area of research. To enhance the performance of gesture prediction system based on multichannel sEMG signals, a novel gesture prediction framework is proposed that: 1) conversion of original biological signals from multichannel sEMG into 2-D time-frequency maps is achieved through the incorporation of continuous wavelet transform (CWT) and 2) for 2-D time-frequency map inputs, a Transformer-based classification network that effectively learns local and global context information is proposed, named DIFT-Net, with the goal of implementing sEMG-based gesture prediction for robot interaction. Proposed DIFT-Net employs a dual-branch interactive fusion structure based on the Swin Transformer, enabling effective acquisition of global contextual information and local details. Additionally, an attention guidance module (AGM) and an attentional interaction module (AIM) are proposed to guide network feature extraction and fusion processes in proposed DIFT-Net. The AGM module takes intermediate features from the same stage of both branches as input and guides the network to extract more localized and detailed features through convolutional attention. Meanwhile, the AIM module integrates output features from both branches to enhance the aggregation of global context information across various scales. To substantiate the efficacy of DIFT-Net, a multichannel EMG bracelet is utilized to collect and construct an sEMG signal dataset. Experimental results demonstrate that the proposed DIFT-Net attains an accuracy of 98.36% in self-built dataset and 82.64% accuracy on the public Nanapro DB1 dataset.","1557-9662","","10.1109/TIM.2024.3373045","National Key Research and Development Project of China(grant numbers:2020YFB1313701); National Natural Science Foundation of China(grant numbers:62003309); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10458991","Feature fusion;hand gesture recognition;human-robot interaction;surface electromyography (sEMG) sensor;transformer","Feature extraction;Time-frequency analysis;Transformers;Machine learning algorithms;Electromyography;Robot sensing systems;Classification algorithms","","28","","57","IEEE","4 Mar 2024","2024","","IEEE","IEEE Journals"
"LSTM-AE for Domain Shift Quantification in Cross-Day Upper-Limb Motion Estimation Using Surface Electromyography","T. Bao; C. Wang; P. Yang; S. Q. Xie; Z. -Q. Zhang; P. Zhou","School of Rehabilitation Sciences and Engineering, University of Health and Rehabilitation Sciences, Qingdao, China; School of Electronic and Electrical Engineering, Institute of Robotics, Autonomous System and Sensing, University of Leeds, Leeds, U.K; School of Computer Science and Technology, Xidian University, Xi’an, China; Institute of Rehabilitation Engineering, Binzhou Medical University, Yantai, China; School of Electronic and Electrical Engineering, Institute of Robotics, Autonomous System and Sensing, University of Leeds, Leeds, U.K; School of Rehabilitation Sciences and Engineering, University of Health and Rehabilitation Sciences, Qingdao, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"9 Jun 2023","2023","31","","2570","2580","Although deep learning (DL) techniques have been extensively researched in upper-limb myoelectric control, system robustness in cross-day applications is still very limited. This is largely caused by non-stable and time-varying properties of surface electromyography (sEMG) signals, resulting in domain shift impacts on DL models. To this end, a reconstruction-based method is proposed for domain shift quantification. Herein, a prevalent hybrid framework that combines a convolutional neural network (CNN) and a long short-term memory network (LSTM), i.e. CNN-LSTM, is selected as the backbone. The paring of auto-encoder (AE) and LSTM, abbreviated as LSTM-AE, is proposed to reconstruct CNN features. Based on reconstruction errors (RErrors) of LSTM-AE, domain shift impacts on CNN-LSTM can be quantified. For a thorough investigation, experiments were conducted in both hand gesture classification and wrist kinematics regression, where sEMG data were both collected in multi-days. Experiment results illustrate that, when the estimation accuracy degrades substantially in between-day testing sets, RErrors increase accordingly and can be distinct from those obtained in within-day datasets. According to data analysis, CNN-LSTM classification/regression outcomes are strongly associated with LSTM-AE errors. The average Pearson correlation coefficients could reach  $-0.986\,\,\pm $  0.014 and  $-0.992\,\,\pm $  0.011, respectively.","1558-0210","","10.1109/TNSRE.2023.3281455","Shandong Provincial Natural Science Foundation(grant numbers:ZR2020KF012); Engineering and Physical Sciences Research Council (EPSRC)(grant numbers:EP/S019219/1); School of Electronic and Electrical Engineering, University of Leeds; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10138591","sEMG;deep learning;long short-term memory network;auto-encoder;domain shift quantification","Convolutional neural networks;Feature extraction;Estimation;Training;Motion estimation;Wrist;Robot sensing systems","Humans;Electromyography;Neural Networks, Computer;Motion;Upper Extremity","14","","43","CCBY","30 May 2023","2023","","IEEE","IEEE Journals"
"Development of a High-SNR Stochastic sEMG Processor in a Multiple Muscle Elbow Joint","H. Chang; S. Kyeong; Y. Na; Y. Kim; J. Kim","Department of Mechanical Engineering, Incheon National University, Incheon, South Korea; Department of Mechanical Engineering, Hannam University, Daejeon, South Korea; Department of Mechanical Systems Engineering, Sookmyung Women’s University, Seoul, South Korea; Department of Mechanical Engineering, Incheon National University, Incheon, South Korea; Korea Advanced Institute of Science and Technology, Daejeon, South Korea",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"14 Jun 2023","2023","31","","2654","2664","In the robotics and rehabilitation engineering fields, surface electromyography (sEMG) signals have been widely studied to estimate muscle activation and utilized as control inputs for robotic devices because of their advantageous noninvasiveness. However, the stochastic property of sEMG results in a low signal-to-noise ratio (SNR) and impedes sEMG from being used as a stable and continuous control input for robotic devices. As a traditional method, time-average filters (e.g., low-pass filters) can improve the SNR of sEMG, but time-average filters suffer from latency problems, making real-time robot control difficult. In this study, we propose a stochastic myoprocessor using a rescaling method extended from a whitening method used in previous studies to enhance the SNR of sEMG without the latency problem that affects traditional time average filter-based myoprocessors. The developed stochastic myoprocessor uses 16 channel electrodes to use the ensemble average, 8 of which are used to measure and decompose deep muscle activation. To validate the performance of the developed myoprocessor, the elbow joint is selected, and the flexion torque is estimated. The experimental results indicate that the estimation results of the developed myoprocessor show an RMS error of 6.17[%], which is an improvement with respect to previous methods. Thus, the rescaling method with multichannel electrodes proposed in this study is promising and can be applied in robotic rehabilitation engineering to generate rapid and accurate control input for robotic devices.","1558-0210","","10.1109/TNSRE.2023.3281410","Incheon National University (International Cooperative) Research Grant in 2021; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10146313","Surface electromyography;decomposition;elbow;torque estimation;rescaling method","Muscles;Electrodes;Estimation;Torque;Signal to noise ratio;Standards;Robots","Humans;Electromyography;Elbow Joint;Signal-To-Noise Ratio;Muscle, Skeletal;Electrodes;Algorithms","3","","38","CCBY","8 Jun 2023","2023","","IEEE","IEEE Journals"
